rank,delta_rank,ticker,name,commodity,type,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
105,35,TMQ,"ticker
TMQ         Trilogy Metals
TMQ    Trilogy Metals Inc.
Name: name, dtype: object",gold,explorer,mid,3.36,1.1532,0.9549,1.0241,0.7689,FLAT,63.11,116.77,558.82,-69.62,46.99,91.34,0.4622,LOW,EARLY,3.7875,4.5104,3.5227,0,60.0747,WEAK,31.3541
120,13,ITRG,"ticker
ITRG    Integra Resources
ITRG    Integra Resources
Name: name, dtype: object",silver,producer,mid,2.56,0.9556,0.9216,0.8271,0.6031,STRONG_UP,-13.22,106.45,248.3,-45.67,49.0,74.39,1.0507,MED,EARLY,3.2635,3.6778,2.9264,0,70.1187,WEAK,29.6405
141,-4,URG,Ur-Energy Inc,uranium,producer,mid,1.42,0.9943,0.9775,0.9909,0.9663,FLAT,-19.32,111.94,-14.46,-45.71,49.0,68.35,0.4004,LOW,EARLY,1.495,1.636,1.458,0,80.2498,WEAK,27.6306
143,29,29M.AX,29Metals,copper,producer,mid,0.345,1.1432,1.1249,1.1384,0.6092,FLAT,-36.7,115.63,-17.86,-51.91,47.81,85.69,0.2371,LOW,EARLY,0.3677,0.4178,0.4059,0,64.512,WEAK,27.3744
145,41,COSA.V,Cosa Resources,uranium,producer,small,0.63,1.4074,1.6263,1.4119,1.5367,FLAT,113.56,200.0,46.51,-42.74,37.75,118.26,3.1026,HIGH,-,0.496,0.4898,0.336,1,63.8424,TREND+LEAD,26.9434
151,-41,NGEX.TO,NGEX Minerals,copper,producer,large,23.59,0.9584,1.0121,1.0002,0.9701,STRONG_UP,-8.32,80.77,169.91,-30.62,57.43,61.67,0.7451,LOW,EARLY,25.668,27.7332,23.6275,0,75.2134,WEAK,26.2692
157,-9,ODV,Osisko Development,gold,producer,mid,2.93,1.0461,0.9653,0.8312,0.8449,FLAT,-11.75,96.64,37.56,-40.79,52.61,71.14,0.7639,LOW,EARLY,3.7115,3.7656,3.1901,0,71.4711,WEAK,25.5995
159,28,0666.HK,REPT Bettero Energy Co,lithium,producer,large,15.62,0.7992,0.9314,1.1477,1.0878,FLAT,22.99,49.05,4.41,-29.98,49.18,50.6,1.8131,HIGH,-,15.5855,14.2282,13.263,1,47.6694,TREND_ONLY,25.5352
160,-5,IE,"ticker
IE         Ivanhoe Electric
IE    Ivanhoe Electric Inc.
Name: name, dtype: object",gold,producer,mid,10.87,0.9953,0.9341,0.8538,0.6865,STRONG_UP,-9.34,87.09,10.36,-45.78,53.82,73.65,0.9686,LOW,EARLY,12.808,15.608,12.9656,0,63.6422,WEAK,25.5141
163,41,PSAB.JK,J Resources Asia,gold,producer,large,476.0,1.101,0.8336,1.1376,0.8965,FLAT,-11.85,106.96,154.55,-34.08,41.3,73.16,0.5806,LOW,EARLY,524.85,554.34,526.68,0,60.3787,WEAK,24.7937
169,-9,AIS.AX,Aeris Resources,copper,producer,mid,0.395,1.0471,1.0538,1.0055,0.6916,STRONG_UP,-14.13,97.5,132.35,-42.96,43.82,79.11,0.7412,LOW,EARLY,0.4497,0.5223,0.4108,0,54.0064,WEAK,23.8657
174,16,LAC.TO,LITHIUM AMERICAS CORP,lithium,producer,mid,5.44,0.7499,0.9791,0.8267,0.8261,STRONG_UP,-38.46,39.85,-42.98,-63.78,50.6,73.75,0.5779,LOW,EARLY,5.991,6.6318,6.197,0,27.3382,WEAK,23.6403
176,-48,GMD.AX,Genesis Minerals,gold,producer,large,5.62,0.8059,1.021,1.0213,0.8092,FLAT,-3.93,51.48,190.44,-36.46,53.39,66.39,1.3159,MED,EARLY,6.445,6.9722,5.8809,0,41.4016,WEAK,23.6041
178,28,TSLA,TESLA INC,lithium,producer,large,361.83,0.7486,0.9234,0.9426,0.7169,FLAT,-17.84,39.62,106.5,-26.14,52.61,34.9,1.0122,MED,EARLY,390.778,408.6372,396.0712,0,59.7198,WEAK,23.0845
180,43,FNV,Franco-Nevada Corp,gold,royalties_financial_services,large,233.95,0.793,1.0023,1.1276,1.147,STRONG_DOWN,7.73,49.07,96.28,-20.62,57.83,48.23,1.5063,HIGH,-,248.9784,251.5126,206.1115,1,58.8404,TREND_ONLY,22.8697
190,34,DBG.V,Doubleview Gold,gold,explorer,small,2.02,1.3432,0.9816,1.0177,2.3113,STRONG_DOWN,215.63,152.5,334.41,-41.57,40.96,129.8,2.2193,HIGH,-,2.263,1.7513,1.0247,1,48.1233,TREND+LEAD,21.9541
192,25,CS.TO,"ticker
CS.TO    Capstone Copper
CS.TO    Capstone Copper
Name: name, dtype: object",copper,producer,large,9.78,0.6997,1.0065,0.9263,0.7407,STRONG_UP,-13.53,31.98,13.06,-43.28,53.41,65.92,,LOW,EARLY,10.9765,13.4362,11.405,0,25.9141,WEAK,21.7412
195,8,PMET.TO,PMET RESOURCES INC,lithium,producer,mid,4.19,0.8987,1.0006,0.8106,0.6909,STRONG_UP,0.24,67.6,-47.69,-45.14,44.98,69.89,0.353,LOW,EARLY,4.5515,5.4532,4.3576,0,43.5062,WEAK,21.5671
199,33,BTG,B2gold Corp,gold,producer,large,4.25,0.8008,1.0124,0.9352,0.9458,FLAT,-13.29,50.53,71.07,-36.63,55.02,68.59,0.8975,LOW,EARLY,4.8197,5.116,4.4586,0,40.5361,WEAK,21.1604
203,-53,RMS.AX,Ramelius Resources,gold,producer,large,3.52,0.8071,1.0336,1.0432,0.9049,FLAT,-6.19,51.72,106.23,-33.84,50.6,57.84,0.9519,LOW,EARLY,3.993,4.365,3.566,0,45.2476,WEAK,20.9686
204,-15,VAU.AX,Vault Minerals,gold,producer,mid,3.96,0.7385,1.0661,0.922,0.7869,STRONG_UP,-7.8,38.81,56.39,-41.81,49.8,58.02,1.16,MED,EARLY,4.7057,5.2596,4.3073,0,33.3157,WEAK,20.8594
205,-17,HMY,Harmony Gold Mining,gold,producer,large,14.34,0.5203,0.9899,0.8511,0.7019,STRONG_UP,-20.86,-2.19,81.1,-48.85,51.0,73.44,1.0373,MED,EARLY,16.5975,19.74,17.6141,0,-1.5198,WEAK,20.7373
206,-29,NFG.V,New Found Gold Corp,gold,explorer,mid,2.46,0.7565,0.9799,0.8764,0.6463,STRONG_UP,-28.28,42.2,-50.9,-51.05,51.0,72.56,0.6794,LOW,EARLY,3.0415,3.619,3.0878,0,29.6585,WEAK,20.6329
207,4,VZLA,Vizsla Silver Corp,silver,producer,mid,3.15,0.6423,0.9986,1.0084,0.5629,FLAT,-25.88,38.77,126.62,-56.27,54.22,81.78,0.5806,LOW,EARLY,3.6415,4.4148,4.1834,0,25.7021,WEAK,20.4468
209,-8,GAU,Galiano Gold,gold,producer,mid,2.28,0.9782,0.9762,0.8746,0.892,FLAT,0.88,83.87,65.22,-38.94,49.8,83.55,0.6417,LOW,EARLY,2.733,2.8684,2.3168,0,49.9913,WEAK,20.2624
211,10,NDM.TO,Northern Dynasty Minerals,copper,producer,mid,1.8,0.5891,1.1851,1.1401,0.6713,STRONG_UP,13.21,11.11,318.6,-66.88,47.39,118.62,0.5472,LOW,PROGRESS,1.7935,2.3082,2.1628,0,4.439,WEAK,20.2231
212,4,DC,Dakota Gold Corp,gold,explorer,mid,4.56,0.9154,0.9762,0.8847,0.7789,STRONG_UP,-2.15,72.08,92.41,-36.29,52.21,77.4,0.7305,LOW,EARLY,5.4835,5.9744,4.8889,0,48.6183,WEAK,20.179
215,10,SLX.AX,Silex Systems,uranium,producer,mid,5.3,0.6888,1.0816,0.8951,0.5695,STRONG_UP,-18.21,46.81,-1.67,-53.38,52.59,107.2,0.9717,LOW,EARLY,5.647,6.4084,6.3148,0,22.9661,WEAK,20.0883
216,-25,MARI.TO,Marimaca Copper,copper,producer,mid,7.93,0.8054,0.9933,1.0309,0.7347,FLAT,-27.51,51.92,122.75,-37.07,48.19,47.81,0.8344,LOW,EARLY,9.036,10.3668,10.2836,0,52.3283,WEAK,20.0486
222,16,SMR,Nuscale Power Corp,uranium,producer,mid,10.3,0.3412,0.909,0.9341,0.6514,FLAT,-72.89,-27.26,96.56,-80.72,48.59,93.5,0.8203,LOW,EARLY,11.904,14.6794,29.006,0,-14.1664,WEAK,19.5836
225,5,FOM.TO,Foran Mining,copper,producer,mid,5.34,0.7778,1.0214,0.9723,1.1281,FLAT,45.9,46.7,28.06,-32.7,48.19,71.72,1.7687,HIGH,-,5.8835,6.3516,4.2801,1,31.3808,TREND_ONLY,19.5304
226,-29,AMMN.JK,"ticker
AMMN.JK    Amman Mineral Internasional
AMMN.JK    Amman Mineral Internasional
Name: name, dtype: object",copper,producer,large,4850.0,0.5578,1.1045,0.8205,0.7708,STRONG_UP,-39.75,5.21,-45.2,-48.75,48.26,80.36,0.4853,LOW,EARLY,6077.0,6991.3,7386.075,0,3.1265,WEAK,19.4659
228,-32,DYL.AX,Deep Yellow Ltd.,uranium,producer,mid,1.685,0.7457,1.0774,0.7466,0.8417,FLAT,-13.14,58.96,22.55,-44.5,47.41,78.17,0.9028,LOW,EARLY,1.9785,2.2852,1.9077,0,35.7605,WEAK,19.0908
229,12,DVP.AX,Develop Global,copper,producer,mid,4.11,0.7924,1.0606,0.947,0.8995,STRONG_UP,-1.91,49.45,71.25,-38.4,49.4,61.79,0.7511,LOW,EARLY,4.656,5.011,4.4002,0,39.538,WEAK,19.0075
234,-50,EMR.AX,Emerald Resources,gold,producer,mid,5.04,0.7246,1.0719,0.9612,0.8341,STRONG_UP,2.44,36.22,65.25,-42.87,55.38,65.26,0.7003,LOW,EARLY,5.7685,6.462,5.1555,0,30.7333,WEAK,18.6357
236,37,IVN.TO,Ivanhoe Mines Class A,copper,producer,large,11.13,0.4829,1.001,0.9535,0.7356,STRONG_UP,-21.18,-8.92,-32.5,-42.05,51.0,59.32,1.814,HIGH,EARLY,12.5295,15.0678,13.5067,0,-7.6687,WEAK,18.4366
237,57,IVPAF,Ivanhoe Mines Ltd,palladium,producer,large,8.02,0.7286,0.9619,0.8878,0.9762,FLAT,-20.91,-5.58,-33.99,-42.99,51.41,61.71,3.5347,HIGH,EARLY,9.1511,11.0197,9.7952,0,-4.649,WEAK,18.4338
239,-30,NST.AX,Northern Star Resources,gold,producer,large,18.55,0.5513,1.0476,0.834,0.7423,STRONG_UP,-20.25,3.63,31.97,-45.32,55.38,69.73,0.8214,LOW,EARLY,23.2641,26.1347,22.903,0,2.8856,WEAK,18.2461
242,-2,CHN.AX,Challice Mining,palladium,producer,mid,1.37,0.9233,1.1015,0.8966,0.8492,STRONG_UP,-44.98,19.65,23.42,-53.73,47.81,78.38,0.5876,LOW,EARLY,1.608,1.8938,1.9081,0,11.9864,WEAK,18.0657
250,-40,CMM.AX,Capricorn Metals,gold,producer,mid,10.22,0.6757,1.0556,0.9414,0.7574,STRONG_UP,-20.19,27.02,92.92,-41.12,55.38,60.71,0.9909,LOW,EARLY,12.1043,13.3634,12.3401,0,24.6467,WEAK,17.0345
251,-8,GGD.TO,Gogold Resources Inc,gold,producer,mid,2.47,0.7552,1.0215,0.9113,0.9255,FLAT,-7.49,41.95,97.6,-41.22,51.0,75.07,0.2908,LOW,EARLY,2.9125,3.2108,2.6822,0,28.5021,WEAK,16.8698
252,-24,PNR.AX,Pantoro Gold,gold,producer,mid,3.18,0.5854,1.0002,0.7468,0.6661,STRONG_UP,-51.0,10.03,167.23,-52.82,51.79,82.07,0.5992,LOW,EARLY,4.06,4.712,4.696,0,6.3323,WEAK,16.8034
254,15,BOE.AX,Boss Energy Ltd.,uranium,producer,mid,1.495,0.2828,1.0537,1.0656,1.0248,FLAT,-27.78,-39.72,-69.8,-74.73,43.82,81.93,0.4318,LOW,EARLY,1.602,1.6749,2.0715,0,-21.2429,WEAK,16.6048
256,12,NNE,Nano Nuclear Energy,uranium,producer,mid,20.29,0.3597,0.9515,0.8892,0.6688,STRONG_UP,-48.36,-23.32,290.94,-64.17,45.78,82.72,0.5542,LOW,EARLY,23.096,26.7546,34.0166,0,-12.9051,WEAK,16.2311
263,9,ZIM.AX,Zimplats Holdings,platinum,producer,mid,16.92,0.7549,1.0692,0.988,0.9044,STRONG_UP,-13.67,30.05,-0.41,-37.4,47.41,60.09,0.1428,LOW,EARLY,18.4595,20.404,18.4963,0,23.7119,WEAK,15.801
276,27,ERA.PA,ERAMET,lithium,producer,mid,49.38,0.5476,0.9879,0.8746,0.8135,STRONG_UP,-11.51,2.13,-29.03,-47.01,50.59,86.37,0.2239,LOW,EARLY,52.453,61.1978,55.9006,0,1.2491,WEAK,14.2805
277,-26,OBM.AX,ORA Banda Mining,gold,explorer,mid,1.115,0.5442,1.0321,1.1671,0.7679,FLAT,-3.04,2.29,271.67,-50.0,50.2,92.63,0.542,LOW,EARLY,1.2875,1.3204,1.1326,0,1.243,WEAK,14.1838
286,22,WA1.AX,WA1 Resources,copper,producer,mid,13.72,0.5578,1.0915,1.0459,0.7224,STRONG_UP,-25.84,5.21,,-41.26,53.39,53.77,0.7537,LOW,EARLY,14.5085,15.9202,17.1875,0,5.1779,WEAK,13.4715
294,-60,CYL.AX,Catalyst Metals,gold,producer,mid,6.0,0.5522,1.0358,0.952,0.8401,STRONG_UP,-25.65,3.81,721.92,-41.6,48.61,75.67,0.6108,LOW,EARLY,6.7495,7.7146,7.0271,0,2.4451,WEAK,13.0233
298,8,1211.HK,BYD CO LTD-H,lithium,producer,large,106.5,0.441,1.0108,1.1761,1.0771,FLAT,-2.92,-17.76,61.86,-41.32,47.13,41.72,1.3078,MED,SHIFT,100.4375,98.413,106.8583,0,-20.065,WEAK,12.9153
299,1,LCID,LUCID GROUP INC,lithium,producer,mid,9.4,0.2083,0.8861,0.9856,0.7757,FLAT,-60.77,-61.16,-67.13,-69.97,42.17,74.37,0.8329,LOW,EARLY,10.113,10.2836,16.8223,0,-34.6779,WEAK,12.8092
301,8,VUL.AX,VULCAN ENERGY RESOURCES LTD,lithium,producer,mid,3.27,0.3452,1.0997,0.9168,0.6722,STRONG_UP,-42.43,-35.63,13.94,-61.57,48.21,57.66,0.6439,LOW,EARLY,3.2735,3.6792,4.4683,0,-29.7905,WEAK,12.4672
324,0,VISC.ST,Gruvaktiebolaget Viscaria Class B,copper,producer,mid,14.54,0.3611,1.0591,1.07,0.8289,FLAT,-14.37,-31.9,-40.04,-50.26,46.56,54.14,0.8668,LOW,EARLY,15.883,18.0314,16.6921,0,-27.4311,WEAK,8.9368
336,3,2362.HK,JInchuan Group Interntional,copper,explorer,large,0.64,0.5302,1.0271,1.3364,1.033,FLAT,0.0,0.0,-23.63,0.0,0.0,0.0,,LOW,EARLY,0.64,0.64,0.64,0,,WEAK,0.0
