rank,delta_rank,ticker,name,commodity,type,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
70,15,LEU,Centrus Energy -A,uranium,producer,mid,206.92,1.2907,0.9965,1.0006,0.7581,FLAT,-43.69,188.75,353.37,-61.35,51.6,90.32,0.6807,LOW,SHIFT,199.8525,198.4038,251.9365,0,107.8346,WEAK,38.0186
83,3,FFM.TO,Firefly Metals,copper,producer,mid,1.8,1.2393,0.9103,1.0724,1.0657,FLAT,2.86,153.52,100.0,-36.4,46.8,76.86,2.6229,HIGH,-,1.9955,1.8558,1.5825,1,93.4789,TREND+LEAD,35.9677
88,-5,GROY,Gold Royalty Corp,gold,royalties_financial_services,mid,3.44,1.2951,1.0307,1.0496,0.867,FLAT,-6.78,129.33,79.17,-39.54,53.6,54.67,0.6286,LOW,EARLY,3.5825,3.7876,3.7864,0,126.802,WEAK,35.3482
92,4,SLI.V,STANDARD LITHIUM LTD,lithium,producer,mid,5.1,1.1309,0.9578,0.8955,0.6581,STRONG_UP,1.19,167.02,171.28,-43.01,54.4,78.88,0.8432,LOW,PROGRESS,5.056,5.3556,5.3561,0,115.1832,WEAK,35.2365
96,85,HAR.AX,Haranga Resources,uranium,producer,small,0.135,1.2571,0.9901,1.0892,1.0671,FLAT,-3.57,181.25,28.57,-54.35,40.32,83.42,3.959,HIGH,-,0.1275,0.1293,0.1305,1,87.6049,TREND+LEAD,34.6711
123,13,NGEX.TO,NGEX Minerals,copper,producer,large,24.42,1.0229,0.968,0.9408,0.9499,FLAT,9.56,109.25,166.89,-30.62,57.6,61.13,0.621,LOW,EARLY,27.383,26.8856,25.0258,0,102.9455,WEAK,31.3651
141,-6,BRMS.JK,"ticker
BRMS.JK    Bumi Resources Minerals
BRMS.JK    Bumi Resources Minerals
Name: name, dtype: object",copper,producer,large,780.0,1.0195,0.9765,1.0622,0.7389,FLAT,-18.75,108.56,423.49,-48.47,44.3,87.59,0.4964,LOW,EARLY,839.5,864.7,836.56,0,54.904,WEAK,29.0214
145,53,MARI.TO,Marimaca Copper,copper,producer,mid,7.68,0.7921,0.9639,0.897,0.7269,STRONG_UP,-27.82,62.03,98.96,-38.9,47.2,47.91,1.6553,HIGH,EARLY,8.495,8.8668,10.3865,0,61.1061,WEAK,28.1725
148,-24,EGO,Eldorado Gold Corp,gold,producer,large,28.84,0.8564,0.9711,0.8802,0.8355,STRONG_UP,12.67,51.64,95.85,-41.89,56.0,62.24,1.1883,MED,EARLY,33.1155,36.2188,32.1308,0,46.4635,WEAK,27.8153
149,4,IE,"ticker
IE         Ivanhoe Electric
IE    Ivanhoe Electric Inc.
Name: name, dtype: object",gold,producer,mid,12.39,1.1546,0.9747,1.1097,0.7161,FLAT,-16.23,104.46,11.82,-45.93,55.6,76.72,0.875,LOW,EARLY,13.7025,13.4332,13.478,0,75.7003,WEAK,27.8036
153,-5,29M.AX,29Metals,copper,producer,mid,0.23,0.8995,1.0733,0.6485,0.5794,STRONG_UP,-51.58,84.0,-51.06,-66.41,48.22,94.93,0.5822,LOW,EARLY,0.283,0.3385,0.407,0,42.6681,WEAK,27.2473
158,-3,III.TO,Imperial Metals,copper,producer,mid,6.42,0.9044,0.9692,0.7894,0.5857,STRONG_UP,-5.87,85.01,143.18,-51.95,52.0,70.14,0.894,LOW,EARLY,7.575,8.2142,7.6007,0,63.0275,WEAK,27.0455
161,2,CS.TO,"ticker
CS.TO    Capstone Copper
CS.TO    Capstone Copper
Name: name, dtype: object",copper,producer,large,10.84,0.8053,1.0071,0.9775,0.7751,STRONG_UP,-11.8,64.74,2.75,-43.28,53.2,65.83,0.753,LOW,EARLY,11.878,11.623,11.86,0,52.3205,WEAK,26.6104
169,2,FM.TO,First Quantum Minerals,copper,producer,large,31.04,0.8176,0.9293,0.8549,0.9055,FLAT,8.99,67.24,68.97,-30.35,54.0,58.19,1.086,MED,EARLY,36.5225,35.2402,32.0646,0,62.3996,WEAK,25.4289
170,-9,DRD,Drdgold Ltd,gold,producer,mid,26.72,1.0507,1.007,0.9571,0.9458,STRONG_UP,6.93,86.06,241.21,-32.64,53.6,59.26,0.5627,LOW,EARLY,29.6595,30.79,27.4106,0,77.8427,WEAK,25.4167
172,3,AIS.AX,Aeris Resources,copper,producer,mid,0.39,1.0034,1.0266,1.0273,0.7761,FLAT,-15.22,105.26,50.0,-46.67,42.29,72.53,0.5777,LOW,PROGRESS,0.3855,0.4283,0.4359,0,61.3757,WEAK,25.3081
176,-7,HSTR.V,"ticker
HSTR.V    Heliostar Metals Ord Shs
HSTR.V    Heliostar Metals Ord Shs
Name: name, dtype: object",gold,producer,mid,2.11,1.0735,0.9737,0.9551,0.8039,STRONG_UP,13.44,90.09,580.65,-44.21,48.0,72.96,0.8475,LOW,EARLY,2.4245,2.4496,2.1871,0,59.2698,WEAK,25.1616
181,1,SLX.AX,Silex Systems,uranium,producer,mid,5.67,0.8123,0.894,0.9734,0.8855,FLAT,-45.16,81.73,-5.03,-53.38,52.96,80.9,0.584,LOW,EARLY,5.916,5.8794,6.5129,0,53.5039,WEAK,24.8142
185,-12,NFG.V,New Found Gold Corp,gold,explorer,mid,2.78,0.9812,1.0804,1.1448,0.8174,FLAT,-1.77,73.75,-43.27,-51.05,50.8,69.39,0.9594,LOW,EARLY,2.8485,3.0064,3.1868,0,53.9919,WEAK,24.2247
189,-17,VZLA,Vizsla Silver Corp,silver,producer,mid,3.36,0.6996,1.0087,1.0775,0.7346,FLAT,-18.25,54.84,143.48,-56.27,54.8,68.53,0.5116,LOW,EARLY,3.384,3.5428,4.2089,0,43.8518,WEAK,23.7768
191,-1,NG,Novagold Resources,gold,producer,mid,7.95,1.0897,1.0047,0.9601,0.9953,FLAT,-4.1,92.96,159.8,-45.56,53.2,91.57,0.5042,LOW,EARLY,9.175,9.8872,8.833,0,54.0082,WEAK,23.7361
196,-3,LUG.TO,Lundin Gold Inc,gold,producer,large,87.77,0.9279,0.9543,0.8763,0.9498,FLAT,-6.84,64.32,411.46,-30.82,57.6,61.77,0.9264,LOW,EARLY,105.5205,107.8793,99.3865,0,59.9765,WEAK,22.6409
197,-1,TSLA,TESLA INC,lithium,producer,large,392.51,0.5932,1.0037,0.9337,0.7682,STRONG_UP,-14.03,40.05,112.44,-29.93,53.2,37.91,0.7715,LOW,SHIFT,374.573,383.3284,402.8581,0,56.206,WEAK,22.4149
198,8,ITRG,"ticker
ITRG    Integra Resources
ITRG    Integra Resources
Name: name, dtype: object",silver,producer,mid,2.72,0.7187,1.0267,0.9925,0.8163,STRONG_UP,-3.89,59.06,248.72,-45.67,49.6,64.82,0.7394,LOW,EARLY,2.933,3.1754,3.0966,0,45.1958,WEAK,22.0252
199,-4,8001.T,Itochu Corp,uranium,producer,large,1987.0,0.6231,1.0141,0.8651,1.053,FLAT,14.77,39.41,40.89,-14.24,53.72,33.84,2.8062,HIGH,-,1991.375,2045.7534,1836.3677,1,62.5589,TREND_ONLY,21.8929
201,-22,OR,Osisko Gold royalties_financial_services,gold,royalties_financial_services,large,36.09,0.8658,0.9928,0.9938,1.0291,STRONG_DOWN,13.03,53.31,134.3,-31.13,60.4,54.17,0.6731,LOW,EARLY,39.4225,40.0502,36.6123,0,59.4357,WEAK,21.7407
204,4,VAU.AX,Vault Minerals,gold,producer,mid,4.5,0.9009,1.0004,1.1964,0.9601,FLAT,-3.84,59.54,63.25,-41.81,50.59,57.41,0.5184,LOW,EARLY,4.6355,4.7471,4.5429,0,52.4641,WEAK,21.4019
205,51,NNE,Nano Nuclear Energy,uranium,producer,mid,23.32,0.4462,0.9739,0.9622,0.8017,STRONG_UP,-50.95,-0.17,349.33,-66.45,46.8,82.6,1.3195,MED,EARLY,23.6538,23.3827,32.5336,0,-0.097,WEAK,21.3829
206,-14,ODV,Osisko Development,gold,producer,mid,2.94,0.9275,0.9965,0.9848,0.9578,STRONG_UP,-4.85,64.25,59.78,-40.79,52.4,69.2,0.3987,LOW,EARLY,3.2875,3.558,3.3193,0,48.6486,WEAK,21.3729
211,13,600547.SS,Shandong Gold Ord. A,gold,producer,large,34.38,0.6341,0.9916,0.9156,0.7776,STRONG_UP,-5.81,12.28,19.5,-43.28,48.55,61.9,1.2134,MED,EARLY,38.2155,41.938,38.6265,0,9.6288,WEAK,20.7724
213,-2,1818.HK,Zhaojin Mining,gold,producer,large,27.98,0.8251,0.9967,0.9656,0.8351,STRONG_UP,-3.72,46.11,115.15,-33.91,50.61,59.92,0.3202,LOW,EARLY,31.295,31.5728,29.587,0,38.9498,WEAK,20.7401
215,0,PSAB.JK,J Resources Asia,gold,producer,large,520.0,0.9988,0.9774,1.1169,0.9618,FLAT,-15.45,76.87,211.38,-35.21,39.24,75.72,0.6518,LOW,EARLY,538.5,530.46,534.14,0,39.8363,WEAK,20.476
216,12,GMD.AX,Genesis Minerals,gold,producer,large,5.81,0.837,0.9579,1.0842,0.9384,FLAT,-0.51,48.21,239.77,-36.46,52.17,68.11,0.7841,LOW,EARLY,6.397,6.4732,6.1252,0,36.9305,WEAK,20.4162
219,0,GAU,Galiano Gold,gold,producer,mid,2.28,0.9609,1.0429,0.9911,0.9577,STRONG_UP,-4.6,70.15,29.55,-38.94,49.2,76.17,0.5286,LOW,EARLY,2.487,2.669,2.4576,0,45.3111,WEAK,20.2651
220,9,SMR,Nuscale Power Corp,uranium,producer,mid,12.18,0.3182,1.0203,1.0629,0.7,FLAT,-72.85,-28.81,,-82.86,47.2,99.19,0.7002,LOW,SHIFT,11.4205,11.671,25.5101,0,-13.7111,WEAK,20.2253
224,-2,ARTG.V,Artemis Gold Inc,gold,producer,large,32.42,0.8468,0.9232,0.9036,0.945,FLAT,-6.25,49.95,252.39,-30.26,52.4,54.86,0.4249,LOW,EARLY,38.3825,38.6018,35.5149,0,47.7137,WEAK,20.1335
225,-16,BTG,B2gold Corp,gold,producer,large,4.28,0.8052,1.0078,1.0104,0.9815,FLAT,-2.13,42.59,79.06,-36.63,54.4,67.35,0.8801,LOW,EARLY,4.746,4.8912,4.6004,0,34.4013,WEAK,20.022
226,-6,TFPM,Triple Flag Precious Metals,gold,royalties_financial_services,large,31.34,0.8218,1.0046,0.9722,1.0271,FLAT,13.05,45.53,96.09,-26.03,56.0,46.09,0.571,LOW,EARLY,34.283,35.4992,31.8376,0,55.3197,WEAK,19.9963
233,9,LCID,LUCID GROUP INC,lithium,producer,mid,6.69,0.1201,1.0959,0.6018,0.5262,STRONG_UP,-62.31,-71.65,-78.07,-81.6,40.4,74.42,1.6519,HIGH,EARLY,7.335,8.9344,15.013,0,-38.8976,WEAK,19.5997
239,41,STK.AX,Strickland Metals,gold,explorer,mid,0.145,0.8619,0.8565,0.7748,0.8752,FLAT,-23.68,52.63,45.0,-40.82,36.76,87.37,2.3903,HIGH,EARLY,0.199,0.2063,0.1858,0,22.1442,WEAK,18.9783
240,1,DYL.AX,Deep Yellow Ltd.,uranium,producer,mid,1.835,0.6951,0.9039,0.9098,0.717,FLAT,2.23,55.51,13.62,-44.5,49.01,77.53,0.6599,LOW,EARLY,1.9237,2.0226,1.9303,0,35.0893,WEAK,18.972
242,5,CHN.AX,Challice Mining,palladium,producer,mid,1.465,0.9402,0.9102,1.0134,0.8419,FLAT,-27.48,33.79,25.21,-53.73,47.43,77.44,0.7647,LOW,EARLY,1.575,1.6211,1.891,0,20.6955,WEAK,18.7808
243,-7,GGD.TO,Gogold Resources Inc,gold,producer,mid,2.59,0.8455,1.0065,1.043,0.8893,FLAT,3.19,49.71,87.68,-41.22,52.8,67.73,0.6349,LOW,EARLY,2.735,2.8794,2.7542,0,38.753,WEAK,18.7591
244,7,NST.AX,Northern Star Resources,gold,producer,large,21.1,0.6339,1.0145,1.0549,0.9072,FLAT,-13.56,12.24,53.21,-45.32,53.75,67.52,0.4449,LOW,EARLY,22.963,23.6931,23.4827,0,9.746,WEAK,18.5973
248,1,HMY,Harmony Gold Mining,gold,producer,large,15.49,0.5597,1.0212,1.0856,0.8496,FLAT,-4.37,-0.89,78.84,-48.85,49.2,68.5,0.8982,LOW,EARLY,16.4129,16.7665,17.5517,0,-0.6403,WEAK,17.9103
249,-15,FSM,"ticker
FSM    Fortuna Mining
FSM    Fortuna Mining
Name: name, dtype: object",silver,producer,mid,9.22,0.6897,0.9861,0.95,1.0275,FLAT,11.49,52.65,90.1,-37.26,52.8,69.87,0.4672,LOW,EARLY,10.18,10.6612,9.2984,0,39.7863,WEAK,17.8865
254,18,ZIM.AX,Zimplats Holdings,platinum,producer,mid,16.21,0.7955,0.9144,0.9323,0.8221,FLAT,-12.43,47.1,-1.76,-37.4,49.01,61.35,,LOW,EARLY,17.778,18.3306,18.7524,0,37.6232,WEAK,17.4808
257,3,RMS.AX,Ramelius Resources,gold,producer,large,3.39,0.7464,0.9549,1.0091,0.8761,FLAT,2.87,32.18,85.3,-33.84,48.22,59.57,0.3774,LOW,EARLY,3.8125,3.9786,3.7271,0,26.0453,WEAK,17.4204
267,3,PNR.AX,Pantoro Gold,gold,producer,mid,3.21,0.6497,0.9817,1.0046,0.7606,FLAT,-37.3,15.05,127.5,-52.82,51.38,83.07,0.5014,LOW,EARLY,3.666,4.0194,4.7585,0,9.311,WEAK,16.454
269,-1,TXG.TO,Torex Gold Resources,gold,producer,large,55.42,0.7007,1.0084,0.9096,0.9427,FLAT,-4.37,24.07,193.09,-34.04,54.0,69.19,0.8508,LOW,EARLY,62.185,65.6432,60.249,0,18.7873,WEAK,16.2088
270,-6,CMM.AX,Capricorn Metals,gold,producer,mid,11.9,0.7241,1.0706,1.1915,0.9981,FLAT,-7.0,28.22,154.8,-41.12,54.94,62.33,0.7852,LOW,PROGRESS,11.7925,12.1055,12.5804,0,24.8752,WEAK,16.176
275,-8,WA1.AX,WA1 Resources,copper,producer,mid,15.14,0.6342,0.9788,1.0302,1.0754,STRONG_DOWN,-9.29,29.73,-14.99,-41.26,53.75,62.17,0.475,LOW,SHIFT,14.94,14.945,17.0557,0,25.7073,WEAK,15.4583
280,-9,AMMN.JK,"ticker
AMMN.JK    Amman Mineral Internasional
AMMN.JK    Amman Mineral Internasional
Name: name, dtype: object",copper,producer,large,4950.0,0.342,0.9411,1.0542,0.8141,FLAT,-35.5,-30.04,-50.0,-48.75,45.57,84.33,0.8854,LOW,EARLY,5338.5,5883.2,7068.175,0,-16.2304,WEAK,14.9305
281,23,IVN.TO,Ivanhoe Mines Class A,copper,producer,large,10.63,0.3755,0.9692,1.0133,0.676,FLAT,-21.95,-23.19,-45.71,-45.14,50.8,66.46,1.0218,MED,EARLY,11.598,12.278,13.6347,0,-17.7285,WEAK,14.9255
287,-13,VUL.AX,VULCAN ENERGY RESOURCES LTD,lithium,producer,mid,3.79,0.3575,0.9441,0.9698,0.8046,FLAT,-43.68,-15.59,7.98,-61.57,49.41,59.78,0.4782,LOW,SHIFT,3.6795,3.5068,4.4633,0,-12.8858,WEAK,14.693
288,-2,BOE.AX,Boss Energy Ltd.,uranium,producer,mid,1.415,0.1752,0.8952,0.7974,0.8309,FLAT,-28.89,-60.8,-73.89,-74.73,42.69,80.22,0.7379,LOW,EARLY,1.5942,1.6037,1.7639,0,-32.3572,WEAK,14.5181
290,-1,ORLA,Orla Mining Ltd,gold,producer,mid,12.98,0.6812,0.9852,0.8139,0.9433,FLAT,25.78,20.63,226.95,-40.28,55.2,73.55,0.8244,LOW,EARLY,15.514,16.5002,13.5345,0,15.4845,WEAK,14.2339
291,6,IVPAF,Ivanhoe Mines Ltd,palladium,producer,large,7.82,0.5486,0.9155,1.0322,0.6726,FLAT,-21.88,-21.93,-45.23,-46.64,50.4,67.8,0.0903,LOW,EARLY,8.4626,8.9507,9.8812,0,-16.304,WEAK,14.2303
296,0,CYL.AX,Catalyst Metals,gold,producer,mid,5.4,0.5436,0.9242,0.9665,0.7879,FLAT,-20.47,-3.74,520.69,-46.37,48.22,76.19,1.0254,MED,EARLY,6.326,6.7334,7.1467,0,-2.3691,WEAK,13.9044
301,6,WAF.AX,West African Resources,gold,producer,mid,2.99,0.7406,1.0372,1.0109,0.9797,STRONG_UP,-1.64,31.14,120.66,-29.41,37.55,55.14,0.4051,LOW,EARLY,3.271,3.2084,3.0769,0,21.2064,WEAK,13.1079
325,6,VISC.ST,Gruvaktiebolaget Viscaria Class B,copper,producer,mid,15.7,0.3351,0.9338,0.9896,0.9389,FLAT,-17.19,-31.44,-45.2,-49.72,45.97,47.12,0.8018,LOW,EARLY,16.848,16.5488,16.6898,0,-30.6737,WEAK,8.2037
329,8,2362.HK,JInchuan Group Interntional,copper,explorer,large,0.64,0.4888,1.0266,1.0009,1.1841,FLAT,0.0,0.0,-17.75,0.0,0.0,0.0,,LOW,EARLY,0.64,0.64,0.64,0,,WEAK,0.0
