rank,delta_rank,ticker,name,commodity,type,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
178,-30,OR,Osisko Gold royalties_financial_services,gold,royalties_financial_services,large,34.77,0.863,0.9651,0.9772,0.9722,FLAT,-5.75,67.97,125.44,-31.13,59.6,58.4,0.5998,LOW,EARLY,40.8475,41.9992,34.95,0,69.3702,WEAK,24.4745
184,42,EMR.AX,Emerald Resources,gold,producer,mid,5.22,0.7002,0.9791,0.9603,0.845,STRONG_UP,11.06,36.29,89.13,-42.87,55.16,64.86,1.7436,HIGH,-,5.9665,6.5288,5.1516,1,30.8648,TREND_ONLY,23.9038
186,2,COSA.V,Cosa Resources,uranium,producer,small,0.56,1.2056,1.416,1.2628,1.4321,FLAT,96.49,154.55,34.94,-42.74,37.2,116.12,2.2496,HIGH,-,0.488,0.4833,0.3325,1,49.5099,TREND+LEAD,23.5842
188,14,HMY,Harmony Gold Mining,gold,producer,large,14.55,0.5996,1.0237,0.8699,0.6961,STRONG_UP,-15.65,16.71,91.08,-48.85,51.6,72.92,1.149,MED,EARLY,17.4485,20.0494,17.6202,0,11.8218,WEAK,23.4872
189,34,VAU.AX,Vault Minerals,gold,producer,mid,4.02,0.724,0.9348,0.9129,0.7708,STRONG_UP,-1.25,40.92,71.8,-41.81,50.0,58.06,1.6403,HIGH,EARLY,4.8842,5.3326,4.2953,0,35.2378,WEAK,23.3797
190,-10,LAC.TO,LITHIUM AMERICAS CORP,lithium,producer,mid,5.61,0.7648,0.9683,0.8615,0.793,STRONG_UP,-32.81,37.5,-37.46,-63.78,50.8,73.58,0.7403,LOW,EARLY,6.148,6.7468,6.1806,0,25.8902,WEAK,23.373
191,-12,MARI.TO,Marimaca Copper,copper,producer,mid,8.21,0.7997,0.9557,1.0106,0.7077,FLAT,-18.71,47.93,129.33,-35.64,48.0,47.42,2.1206,HIGH,EARLY,9.268,10.524,10.2607,0,48.5141,WEAK,23.1732
196,28,DYL.AX,Deep Yellow Ltd.,uranium,producer,mid,1.795,0.802,1.0695,0.7333,0.8599,FLAT,-8.18,69.34,33.96,-44.5,47.62,77.72,1.2968,MED,EARLY,2.0705,2.2972,1.9049,0,42.4852,WEAK,22.6006
197,-8,AMMN.JK,"ticker
AMMN.JK    Amman Mineral Internasional
AMMN.JK    Amman Mineral Internasional
Name: name, dtype: str",copper,producer,large,5000.0,0.5198,0.866,0.835,0.7521,STRONG_UP,-38.46,-3.85,-43.02,-48.75,48.7,81.28,2.4088,HIGH,EARLY,6368.25,7091.3,7405.7,0,-2.3045,WEAK,22.5618
199,-24,006360.KS,Gs En & Co,uranium,producer,large,27400.0,0.7728,1.0412,1.3571,1.2639,FLAT,44.03,63.17,89.47,-25.18,52.7,78.3,3.2975,HIGH,-,23421.5,21048.1687,19780.1379,1,42.5189,TREND_ONLY,22.391
204,-110,PSAB.JK,J Resources Asia,gold,producer,large,496.0,0.9652,0.9883,1.1939,0.9517,FLAT,-12.98,87.88,148.0,-34.08,41.3,76.3,0.9059,LOW,EARLY,533.3,558.92,525.02,0,47.5674,WEAK,21.519
206,11,TSLA,TESLA INC,lithium,producer,large,385.95,0.7891,0.9686,0.9897,0.7337,FLAT,-12.84,41.86,117.23,-24.89,52.8,33.98,0.9006,LOW,EARLY,394.6355,411.6864,395.5748,0,65.0476,WEAK,21.2949
209,-19,NST.AX,Northern Star Resources,gold,producer,large,18.8,0.5554,0.9523,0.8032,0.7424,STRONG_UP,-16.35,8.1,42.49,-45.32,55.95,69.79,1.3416,MED,EARLY,24.3692,26.4565,22.9275,0,6.4923,WEAK,21.0184
210,31,CMM.AX,Capricorn Metals,gold,producer,mid,10.75,0.683,0.9851,1.0074,0.7775,FLAT,-12.23,32.95,110.44,-41.12,55.56,60.53,1.7427,HIGH,EARLY,12.4953,13.5339,12.3384,0,30.2425,WEAK,20.9791
211,-4,VZLA,Vizsla Silver Corp,silver,producer,mid,3.24,0.6499,0.9764,1.0937,0.5754,FLAT,-17.14,42.11,159.2,-56.27,54.0,80.9,0.6546,LOW,EARLY,3.76,4.5262,4.1877,0,28.1049,WEAK,20.8894
216,-24,DC,Dakota Gold Corp,gold,explorer,mid,4.66,0.9069,0.9422,0.8877,0.7963,STRONG_UP,1.53,76.52,115.74,-35.14,52.4,76.83,0.8022,LOW,EARLY,5.724,6.042,4.883,0,52.1853,WEAK,20.5282
217,-4,CS.TO,"ticker
CS.TO    Capstone Copper
CS.TO    Capstone Copper
Name: name, dtype: str",copper,producer,large,10.27,0.6665,0.9967,0.8982,0.7144,STRONG_UP,-10.46,23.29,25.24,-43.28,52.8,64.1,0.5027,LOW,EARLY,11.4245,13.6086,11.3882,0,19.1837,WEAK,20.4929
221,-23,NDM.TO,Northern Dynasty Minerals,copper,producer,mid,1.84,0.6376,1.0177,1.1335,0.5562,FLAT,24.32,17.95,327.91,-66.88,47.6,117.62,0.6697,LOW,PROGRESS,1.825,2.354,2.1628,0,7.2637,WEAK,19.8581
224,-23,DBG.V,Doubleview Gold,gold,explorer,small,1.87,1.1575,0.8718,1.1253,2.0585,STRONG_DOWN,196.83,125.3,334.88,-41.57,40.0,129.95,2.2154,HIGH,-,2.3185,1.7289,1.0116,1,38.5691,TREND+LEAD,19.7219
225,2,SLX.AX,Silex Systems,uranium,producer,mid,5.55,0.6757,1.0668,0.8595,0.5726,STRONG_UP,-15.14,42.67,15.87,-53.38,51.98,106.97,0.5763,LOW,EARLY,5.808,6.4618,6.2979,0,20.7364,WEAK,19.6666
228,0,PNR.AX,Pantoro Gold,gold,producer,mid,3.27,0.5989,0.9103,0.7401,0.6798,STRONG_UP,-41.5,16.58,215.33,-52.82,51.98,82.17,1.3007,MED,EARLY,4.314,4.7952,4.6996,0,10.4868,WEAK,19.5295
232,-12,BTG,B2gold Corp,gold,producer,large,4.19,0.7032,0.9558,0.8736,0.9221,FLAT,-13.28,36.88,77.39,-36.63,54.8,67.98,0.7077,LOW,EARLY,5.0189,5.1335,4.453,0,29.7311,WEAK,19.1644
234,13,CYL.AX,Catalyst Metals,gold,producer,mid,6.26,0.6394,0.9904,0.9363,0.8535,STRONG_UP,-18.81,24.45,870.54,-41.6,49.6,75.26,1.5334,HIGH,EARLY,6.999,7.785,7.0331,0,16.1159,WEAK,19.0267
238,-13,SMR,Nuscale Power Corp,uranium,producer,mid,11.69,0.3234,0.9614,1.0,0.6645,FLAT,-70.53,-31.72,181.01,-78.61,48.4,92.24,0.4625,LOW,EARLY,12.1485,15.0348,29.2485,0,-16.6426,WEAK,18.5504
240,-5,CHN.AX,Challice Mining,palladium,producer,mid,1.44,0.7782,1.0992,0.8731,0.8619,STRONG_UP,-38.46,6.67,39.81,-53.73,47.62,78.29,1.2269,MED,EARLY,1.6627,1.9341,1.91,0,4.055,WEAK,18.4329
241,-11,DVP.AX,Develop Global,copper,producer,mid,4.36,0.8156,0.991,0.9999,0.8917,FLAT,1.16,50.87,83.97,-38.4,49.6,61.12,0.8404,LOW,EARLY,4.809,5.05,4.4048,0,41.2779,WEAK,18.4275
243,-34,GGD.TO,Gogold Resources Inc,gold,producer,mid,2.53,0.7385,1.004,0.9,0.8969,STRONG_UP,-1.94,43.75,120.0,-41.22,50.8,73.95,0.8919,LOW,EARLY,3.0355,3.2426,2.6807,0,30.0541,WEAK,18.0538
247,26,WAF.AX,West African Resources,gold,producer,mid,3.15,0.7193,1.0468,1.1395,1.0392,FLAT,3.62,40.0,177.53,-29.41,39.29,55.02,1.586,HIGH,-,3.0945,3.3826,2.9506,1,28.5642,TREND_ONLY,17.6976
249,53,GCU.TO,Gunnison Copper,copper,producer,small,0.41,0.7777,0.9808,0.9368,0.9551,FLAT,46.43,43.86,215.38,-48.11,39.2,72.26,1.6322,HIGH,-,0.486,0.5325,0.3778,1,23.7932,TREND_ONLY,17.5429
268,-15,NNE,Nano Nuclear Energy,uranium,producer,mid,21.94,0.3543,1.0298,0.9094,0.6273,STRONG_UP,-48.47,-25.2,322.74,-62.9,45.6,82.84,0.5989,LOW,EARLY,23.7395,27.2616,34.1178,0,-13.8694,WEAK,15.7062
269,-15,BOE.AX,Boss Energy Ltd.,uranium,producer,mid,1.605,0.2847,1.0413,1.049,1.1038,STRONG_DOWN,-22.84,-39.89,-66.42,-74.73,44.05,82.58,0.8087,LOW,EARLY,1.6173,1.677,2.0964,0,-21.277,WEAK,15.7001
272,-20,ZIM.AX,Zimplats Holdings,platinum,producer,mid,17.52,0.7048,1.0996,0.9618,0.9152,STRONG_UP,-4.78,27.79,2.22,-37.4,47.62,63.13,0.4004,LOW,EARLY,18.8085,20.6606,18.4817,0,20.9624,WEAK,15.2999
273,-23,IVN.TO,Ivanhoe Mines Class A,copper,producer,large,11.76,0.4412,1.0129,0.9547,0.7051,STRONG_UP,-17.93,-18.39,-24.62,-42.05,50.4,58.41,1.0249,MED,EARLY,12.985,15.2892,13.5095,0,-15.8681,WEAK,15.0768
280,36,CNB.AX,Carnaby Resources,copper,producer,small,0.44,0.7551,1.0796,1.1765,0.9888,FLAT,27.54,39.68,-29.03,-42.37,40.08,98.81,2.9651,HIGH,-,0.4405,0.4787,0.4138,1,16.0963,TREND_ONLY,14.5781
287,8,BVR.AX,Bellavista Resources,uranium,producer,small,0.51,0.5891,0.7983,0.6928,0.7015,FLAT,54.55,24.39,448.39,-47.25,33.33,86.56,1.5877,HIGH,-,0.71,0.7978,0.5023,1,9.3915,TREND_ONLY,14.0351
294,-3,IVPAF,Ivanhoe Mines Ltd,palladium,producer,large,8.5,0.6146,1.0728,0.9205,0.9589,FLAT,-17.56,-15.76,-26.09,-42.99,50.8,60.83,0.2357,LOW,EARLY,9.4951,11.1808,9.7984,0,-13.1599,WEAK,13.5081
300,-18,LCID,LUCID GROUP INC,lithium,producer,mid,10.68,0.2522,0.9897,1.112,0.8477,FLAT,-53.52,-54.65,-61.3,-69.84,42.8,73.18,0.5534,LOW,SHIFT,10.177,10.333,16.9468,0,-31.9624,WEAK,13.292
303,-20,ERA.PA,ERAMET,lithium,producer,mid,51.35,0.5438,0.9958,0.8704,0.8868,FLAT,-6.89,-2.23,-24.33,-47.01,50.39,86.1,0.9144,LOW,EARLY,53.4885,62.542,55.8683,0,-1.3077,WEAK,12.9028
306,-45,1211.HK,BYD CO LTD-H,lithium,producer,large,106.4,0.4506,0.9841,1.1533,1.0482,FLAT,-5.67,-18.99,51.68,-41.32,46.94,40.46,1.1832,MED,SHIFT,99.4725,98.088,107.1558,0,-22.0359,WEAK,12.5142
308,-15,WA1.AX,WA1 Resources,copper,producer,mid,14.02,0.5352,1.0288,1.0126,0.7074,STRONG_UP,-25.03,-0.99,21.91,-41.26,53.57,54.45,0.6172,LOW,EARLY,14.87,16.1122,17.1891,0,-0.9727,WEAK,12.3437
309,-13,VUL.AX,VULCAN ENERGY RESOURCES LTD,lithium,producer,mid,3.29,0.3414,1.0537,0.876,0.7265,STRONG_UP,-34.2,-38.62,10.77,-61.57,48.02,59.03,0.6833,LOW,EARLY,3.3385,3.7308,4.4739,0,-31.4163,WEAK,12.1621
324,-7,VISC.ST,Gruvaktiebolaget Viscaria Class B,copper,producer,mid,14.58,0.3558,0.9853,1.0013,0.9321,FLAT,-12.17,-34.18,-36.33,-50.26,46.37,65.4,0.7204,LOW,EARLY,16.232,18.2708,16.7222,0,-24.2316,WEAK,9.5028
339,-6,2362.HK,JInchuan Group Interntional,copper,explorer,large,0.64,0.5242,0.9569,1.2567,0.9551,FLAT,0.0,-3.03,-20.8,-3.03,0.0,0.0,,LOW,EARLY,0.64,0.64,0.64,0,,WEAK,1.0799
