rank,delta_rank,ticker,name,commodity,type,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
239,-20,OR,Osisko Gold royalties_financial_services,gold,royalties_financial_services,large,35.95,0.8213,0.9944,0.9839,0.9915,FLAT,3.17,33.35,117.0,-31.13,58.4,50.26,0.5284,LOW,EARLY,37.0265,37.8385,37.3993,0,38.7554,WEAK,18.8284
240,-3,1818.HK,Zhaojin Mining,gold,producer,large,21.76,0.6652,0.9535,0.7727,0.7793,FLAT,-23.6,8.01,62.36,-47.35,49.8,56.47,0.9129,LOW,EARLY,25.104,28.5196,30.0027,0,7.062,WEAK,18.7942
242,-28,BTG,B2gold Corp,gold,producer,large,4.66,0.8047,1.0123,1.0741,1.0345,FLAT,1.25,30.67,74.98,-36.63,52.8,60.95,0.6855,LOW,EARLY,4.796,4.6834,4.7226,0,26.5682,WEAK,18.5547
247,-49,TXG.TO,Torex Gold Resources,gold,producer,large,61.3,0.8193,1.018,1.1233,0.983,FLAT,-6.16,33.04,186.98,-34.04,53.6,60.09,0.442,LOW,EARLY,62.034,61.8274,62.0632,0,29.4705,WEAK,18.1604
248,-12,TFPM,Triple Flag Precious Metals,gold,royalties_financial_services,large,30.4,0.8137,0.9822,0.9689,0.955,STRONG_UP,-9.1,32.13,87.52,-26.4,55.6,46.28,0.5983,LOW,EARLY,32.266,33.3052,32.5918,0,38.6001,WEAK,17.9681
249,15,PRU.AX,Perseus Mining,gold,producer,large,5.18,0.8392,0.983,0.9569,1.045,FLAT,-7.53,36.26,133.34,-28.47,49.01,45.76,0.5295,LOW,EARLY,5.374,5.3746,5.1871,0,38.8341,WEAK,17.811
250,15,600916.SS,China Gold Ord. A,gold,producer,large,8.01,0.5979,0.9901,0.9014,0.8568,STRONG_UP,-2.67,-2.92,-18.87,-45.98,43.98,35.14,0.5099,LOW,EARLY,8.483,8.9172,8.911,0,-3.6588,WEAK,17.1795
252,-11,ATX.V,ATEX Resources,copper,producer,mid,2.83,0.5401,0.8899,0.8013,0.6419,STRONG_UP,12.75,19.41,92.52,-36.07,48.59,59.52,2.1466,HIGH,EARLY,3.0685,3.1872,3.0657,0,15.845,WEAK,17.1089
256,20,DYL.AX,Deep Yellow Ltd.,uranium,producer,mid,1.595,0.7413,0.9908,0.9604,0.6078,STRONG_UP,-2.45,23.17,-3.63,-46.91,48.62,70.3,0.5134,LOW,EARLY,1.68,1.7878,1.9371,0,16.0218,WEAK,16.9706
257,-18,GMD.AX,Genesis Minerals,gold,producer,large,5.91,0.7646,0.9639,1.0223,0.8826,FLAT,-11.26,24.16,225.62,-36.46,51.38,68.61,0.5144,LOW,EARLY,6.1035,6.1574,6.3391,0,18.0925,WEAK,16.9316
260,0,ZIM.AX,Zimplats Holdings,platinum,producer,mid,16.6,0.8065,1.0569,1.0405,0.9275,STRONG_UP,-3.77,32.8,,-37.4,48.62,55.8,0.4511,LOW,PROGRESS,16.1205,16.9784,18.776,0,28.5795,WEAK,16.698
266,-43,NST.AX,Northern Star Resources,gold,producer,large,18.51,0.5588,0.9603,0.8816,0.7378,STRONG_UP,-31.29,-9.27,37.14,-45.32,51.78,67.05,0.5918,LOW,EARLY,20.0835,21.084,23.8561,0,-7.1579,WEAK,16.3594
269,6,STK.AX,Strickland Metals,gold,explorer,mid,0.12,0.5279,1.1669,0.8317,0.62,STRONG_UP,-40.0,-14.29,4.35,-59.18,35.18,87.49,0.8303,LOW,EARLY,0.124,0.1676,0.1836,0,-5.7443,WEAK,16.1098
270,-11,RGLD,Royal Gold Inc,gold,royalties_financial_services,large,217.86,0.7249,0.9844,0.9495,0.943,STRONG_UP,7.3,17.7,72.94,-29.27,53.2,44.2,0.5529,LOW,EARLY,229.366,241.5817,225.3145,0,21.3099,WEAK,15.8155
273,22,BMN.AX,Bannerman Energy Ltd.,uranium,producer,mid,3.63,0.7831,1.0319,0.983,0.7797,STRONG_UP,21.0,30.11,-16.55,-34.17,48.22,74.51,1.2503,MED,EARLY,3.795,3.9216,3.6439,0,19.4844,WEAK,15.7505
278,-24,LCID,LUCID GROUP INC,lithium,producer,mid,6.65,0.1253,1.1173,1.0479,0.5375,STRONG_UP,-51.21,-69.77,-76.5,-82.08,40.8,68.34,,LOW,PROGRESS,6.1425,7.4222,13.1525,0,-41.6554,WEAK,15.6796
279,-30,RRL.AX,Regis Resources,gold,producer,mid,6.15,0.7491,0.9781,0.862,0.7971,STRONG_UP,-15.13,21.63,250.41,-39.58,53.36,59.4,0.8037,LOW,EARLY,6.4845,6.808,6.7949,0,19.4322,WEAK,15.6425
282,-3,7011.T,Mitsubishi Heavy Ind.,uranium,producer,large,3636.0,0.6591,0.9277,0.8375,0.7655,STRONG_UP,-11.5,9.51,165.73,-29.81,46.28,45.77,1.1466,MED,EARLY,4137.25,4442.3405,4267.1396,0,9.6189,WEAK,15.3486
283,-9,PNR.AX,Pantoro Gold,gold,producer,mid,3.04,0.538,0.9669,0.9517,0.6464,STRONG_UP,-43.6,-12.64,94.37,-55.57,51.38,81.8,0.4736,LOW,EARLY,3.2065,3.4072,4.6892,0,-7.9417,WEAK,14.8913
284,0,YCA.L,Yellow Cake PLC,uranium,producer,mid,569.0,0.7161,1.0011,1.0664,0.9191,FLAT,8.9,18.99,-9.97,-23.13,47.81,30.81,1.9191,HIGH,EARLY,581.525,590.0,578.995,0,29.4648,WEAK,14.7246
285,-2,600988.SS,Chifeng Gold Ord. A,gold,producer,large,33.5,0.763,0.9037,0.8732,1.0275,FLAT,9.15,23.9,99.16,-29.89,48.96,61.86,0.582,LOW,EARLY,37.5423,40.0515,33.6684,0,18.9138,WEAK,14.6916
288,5,VISC.ST,Gruvaktiebolaget Viscaria Class B,copper,producer,mid,16.34,0.4485,0.953,0.8842,0.8723,STRONG_UP,28.09,-0.85,-38.22,-47.57,46.56,55.54,0.602,LOW,EARLY,16.912,16.3984,16.774,0,-0.7122,WEAK,14.0317
290,0,BOE.AX,Boss Energy Ltd.,uranium,producer,mid,1.3,0.2027,1.0261,1.0151,0.704,STRONG_UP,-19.5,-66.32,-72.1,-74.73,42.69,69.54,0.5407,LOW,EARLY,1.3225,1.4738,1.6724,0,-40.714,WEAK,13.894
295,6,WA1.AX,WA1 Resources,copper,producer,mid,13.59,0.4791,0.9306,0.7879,0.7816,STRONG_UP,-15.75,5.92,-25.25,-41.26,52.96,60.75,0.4776,LOW,EARLY,14.6775,14.6154,16.7731,0,5.164,WEAK,13.4677
299,14,AMM.V,Almaden Minerals,gold,explorer,small,0.29,0.893,0.8709,1.1209,1.1358,STRONG_DOWN,20.83,45.0,107.14,-41.38,32.4,104.26,6.0601,HIGH,-,0.2785,0.2516,0.2456,1,13.9843,TREND_ONLY,12.7345
302,0,CYL.AX,Catalyst Metals,gold,producer,mid,5.35,0.4918,1.0041,0.9957,0.777,STRONG_UP,-20.97,-20.15,407.11,-48.55,48.62,78.29,0.638,LOW,EARLY,5.403,5.92,7.1238,0,-12.5132,WEAK,12.1212
308,-4,ERA.AX,Energy Resources Of Australia,uranium,producer,mid,0.0025,0.7523,0.8386,0.6905,0.8574,FLAT,25.0,25.0,-94.44,-37.5,23.72,161.51,0.0066,LOW,EARLY,0.0031,0.0033,0.0029,0,3.6716,WEAK,11.0894
327,-15,1211.HK,BYD CO LTD-H,lithium,producer,large,90.75,0.2961,0.972,0.9124,0.781,STRONG_UP,-2.16,-28.58,21.18,-36.08,44.49,43.04,0.7648,LOW,EARLY,95.72,101.798,101.8705,0,-29.5411,WEAK,8.8689
335,-1,2362.HK,JInchuan Group Interntional,copper,explorer,large,0.64,0.4523,0.9717,0.8777,0.9662,FLAT,0.0,0.0,-27.1,0.0,0.0,0.0,,LOW,EARLY,0.64,0.64,0.64,0,,WEAK,0.0
