rank,delta_rank,ticker,name,commodity,type,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
102,46,NXE.TO,Nexgen Energy,uranium,producer,large,16.88,1.0407,1.0298,0.9988,1.0278,FLAT,38.93,112.86,70.33,-22.39,51.6,49.1,1.6554,HIGH,-,16.994,16.5322,13.7778,1,118.6091,TREND+LEAD,39.2098
127,-25,29M.AX,29Metals,copper,producer,mid,0.305,0.8607,1.2209,0.7744,0.6655,STRONG_UP,-34.41,96.77,-38.38,-66.41,49.41,98.22,1.8656,HIGH,PROGRESS,0.245,0.3193,0.4048,0,48.6827,WEAK,34.6948
131,-39,002176.SZ,JIANGXI SPECIAL ELECTRIC -A,lithium,producer,large,14.76,0.8886,0.9617,1.2668,1.3082,STRONG_DOWN,30.5,104.15,46.43,-28.5,51.04,57.36,1.5117,HIGH,-,13.2635,11.3044,10.0384,1,92.6741,TREND_ONLY,33.948
132,-11,247540.KQ,ECOPRO BM CO LTD,lithium,producer,large,205500.0,0.9058,0.9199,0.9182,0.8013,STRONG_UP,30.21,108.1,-2.33,-32.68,51.85,77.9,1.568,HIGH,-,212915.0,203459.3631,163483.6995,1,71.9502,TREND_ONLY,33.4542
139,58,TOE.AX,Toro Energy Ltd.,uranium,producer,small,0.59,1.4422,1.1294,1.0335,1.1899,FLAT,35.63,195.0,35.63,-30.39,41.11,80.41,3.634,HIGH,-,0.5777,0.5482,0.4223,1,99.6947,TREND+LEAD,32.1288
140,12,FM.TO,First Quantum Minerals,copper,producer,large,36.0,0.7792,0.9968,0.888,0.9506,FLAT,20.56,78.13,100.33,-30.35,54.0,56.39,1.805,HIGH,-,35.4265,34.477,32.3666,1,74.8182,TREND_ONLY,31.8518
151,47,KDK.V,Kodiak Copper Class B,copper,producer,small,1.13,1.0984,1.156,1.1955,1.0892,FLAT,61.43,151.11,151.11,-40.32,43.2,76.31,2.3162,HIGH,-,0.9305,0.9092,0.8435,1,85.5458,TREND+LEAD,31.0306
166,11,MARI.TO,Marimaca Copper,copper,producer,mid,9.32,0.873,1.0363,0.9784,0.7991,STRONG_UP,-20.0,99.57,146.56,-38.9,48.0,49.06,0.6961,LOW,SHIFT,8.429,8.6636,10.3433,0,97.4204,WEAK,29.7291
167,2,BRMS.JK,"ticker
BRMS.JK    Bumi Resources Minerals
BRMS.JK    Bumi Resources Minerals
Name: name, dtype: object",copper,producer,large,760.0,0.9183,0.8533,0.8318,0.8202,STRONG_UP,-18.28,109.94,420.55,-48.47,45.38,85.3,0.3562,LOW,EARLY,827.25,830.9,847.82,0,58.4911,WEAK,29.6818
172,4,III.TO,Imperial Metals,copper,producer,mid,6.62,0.76,0.9016,0.7083,0.6375,STRONG_UP,-6.63,73.75,156.59,-54.42,51.6,69.27,1.2691,MED,EARLY,7.02,7.7658,7.6628,0,54.9396,WEAK,29.1249
179,-13,MMA.V,Midnight Sun Mining,copper,producer,small,1.42,0.9556,1.0214,1.0481,1.0291,FLAT,-7.19,118.46,468.0,-43.68,44.8,69.03,5.1292,HIGH,-,1.248,1.2411,1.2425,1,76.8807,TREND_ONLY,28.6374
181,31,MGA.TO,Mega Uranium Ltd.,uranium,producer,small,0.72,1.3037,1.0023,0.9459,1.1118,FLAT,80.0,166.67,89.47,-31.58,40.8,82.56,1.5953,HIGH,-,0.735,0.658,0.502,1,82.3643,TREND+LEAD,28.4499
182,47,PNN.AX,Power Minerals,uranium,producer,small,0.125,1.0018,1.1166,0.9722,1.1765,FLAT,32.98,104.92,-7.41,-64.89,38.74,80.68,2.4998,HIGH,-,0.12,0.1185,0.1051,1,50.3783,TREND+LEAD,28.4468
183,71,ASL.AX,Andean Silver,silver,explorer,small,2.37,0.9781,1.1468,1.1456,1.2197,FLAT,47.2,154.84,211.84,-38.99,49.4,96.54,1.7058,HIGH,-,2.12,2.0519,1.9329,1,79.2317,TREND_ONLY,28.3335
194,44,ATX.V,ATEX Resources,copper,producer,mid,3.37,0.7121,1.024,0.8864,0.7692,STRONG_UP,35.34,62.8,167.46,-36.07,50.0,60.24,1.6382,HIGH,-,3.2495,3.3132,3.0058,1,52.1264,TREND_ONLY,26.3972
196,7,NFG.V,New Found Gold Corp,gold,explorer,mid,2.99,0.8779,0.9949,1.0548,0.8114,FLAT,5.28,84.57,,-51.05,51.2,66.18,0.8068,LOW,SHIFT,2.8755,2.887,3.2053,0,65.4258,WEAK,26.3254
199,-4,VZLA,Vizsla Silver Corp,silver,producer,mid,3.85,0.6235,1.0257,1.0811,1.0162,FLAT,-8.77,62.45,153.29,-56.27,55.2,60.14,0.7272,LOW,SHIFT,3.456,3.4738,4.2158,0,57.3177,WEAK,26.2317
202,20,CYM.AX,Cyprium Metals,copper,producer,small,0.48,0.9632,1.2108,1.4063,0.9437,FLAT,28.0,120.19,46.79,-48.74,39.53,80.29,1.5836,HIGH,-,0.3798,0.3871,0.3985,1,59.1756,TREND_ONLY,25.8051
205,-23,DVP.AX,Develop Global,copper,producer,mid,6.18,0.7509,1.0478,1.0777,1.1176,STRONG_DOWN,80.17,71.67,172.25,-38.4,49.8,65.73,1.5535,HIGH,-,5.6145,5.0994,4.4985,1,54.2979,TREND_ONLY,25.4807
206,-1,GLAD.V,Gladiator Metals,copper,producer,small,1.5,1.0583,0.9657,1.1426,1.2515,STRONG_DOWN,82.93,141.94,222.58,-33.33,44.0,86.52,3.4228,HIGH,-,1.4575,1.3702,1.126,1,72.1817,TREND+LEAD,25.4211
207,-1,ITRG,"ticker
ITRG    Integra Resources
ITRG    Integra Resources
Name: name, dtype: object",silver,producer,mid,2.88,0.6865,0.9283,0.894,0.8015,STRONG_UP,-7.4,78.88,280.95,-45.67,50.0,62.12,0.7541,LOW,EARLY,2.887,3.012,3.1357,0,63.4916,WEAK,25.3934
211,32,LUG.TO,Lundin Gold Inc,gold,producer,large,96.99,0.8414,0.9749,0.8647,0.9813,FLAT,-9.33,76.9,443.19,-31.2,57.6,62.93,0.9013,LOW,EARLY,99.46,104.6487,100.3387,0,70.3888,WEAK,24.6972
212,48,WDO.TO,Wesdome Gold Mines,gold,explorer,mid,30.02,0.851,1.1073,1.0932,1.3455,FLAT,41.4,78.9,171.43,-22.22,52.8,60.25,1.7776,HIGH,-,26.6945,25.5536,22.5539,1,69.1469,TREND_ONLY,24.5729
217,15,7011.T,Mitsubishi Heavy Ind.,uranium,producer,large,4300.0,0.7843,1.0051,0.862,0.8958,FLAT,-5.0,60.41,239.07,-18.5,47.93,45.56,2.1613,HIGH,-,4598.75,4664.5849,4226.1652,1,63.5563,TREND_ONLY,24.0154
230,34,RMS.AX,Ramelius Resources,gold,producer,large,3.58,0.6903,0.9961,0.9771,0.8353,STRONG_UP,2.75,45.12,87.01,-33.84,48.22,57.78,1.2129,MED,EARLY,3.6815,3.836,3.7531,0,37.6571,WEAK,22.7301
233,33,0666.HK,REPT Bettero Energy Co,lithium,producer,large,16.18,0.6368,0.9656,0.8828,1.0428,FLAT,17.59,46.29,7.87,-29.98,47.15,63.99,2.015,HIGH,-,16.5695,16.0118,13.952,1,34.1102,TREND_ONLY,22.5178
234,0,ZIM.AX,Zimplats Holdings,platinum,producer,mid,16.45,0.8443,1.0143,0.926,0.7687,STRONG_UP,-10.84,57.42,-1.08,-37.4,49.01,58.9,1.2903,MED,EARLY,17.279,17.8456,18.7393,0,47.7754,WEAK,22.4948
236,-10,CHN.AX,Challice Mining,palladium,producer,mid,1.59,1.0676,1.1223,1.059,0.9438,STRONG_UP,-17.62,47.22,16.48,-53.73,47.43,74.28,0.9106,LOW,SHIFT,1.556,1.5711,1.8809,0,30.1528,WEAK,22.3315
241,-24,300207.SZ,SUNWODA ELECTRONIC CO LTD-A,lithium,producer,large,26.31,0.5785,0.9629,0.949,0.9256,STRONG_UP,-26.61,32.89,78.12,-38.09,52.28,48.37,0.7352,LOW,EARLY,28.232,26.9138,27.0719,0,35.5522,WEAK,21.6007
246,-7,NST.AX,Northern Star Resources,gold,producer,large,21.42,0.5695,0.9805,0.9268,0.8336,STRONG_UP,-14.27,19.73,53.32,-45.32,53.75,66.28,0.8792,LOW,EARLY,22.135,22.7012,23.6399,0,16.0021,WEAK,20.6504
250,-36,NNE,Nano Nuclear Energy,uranium,producer,mid,27.09,0.4848,0.9989,1.1198,1.0234,FLAT,-28.52,-0.84,555.93,-66.45,46.4,94.8,1.0883,MED,SHIFT,25.2323,23.4325,32.2223,0,-0.4121,WEAK,20.3132
251,-31,600547.SS,Shandong Gold Ord. A,gold,producer,large,34.83,0.5614,0.9297,0.8753,0.6965,STRONG_UP,-3.36,18.02,16.91,-43.28,48.96,54.81,0.8591,LOW,EARLY,36.948,40.8258,38.7257,0,16.0989,WEAK,19.8841
254,-17,FOM.TO,Foran Mining,copper,producer,mid,5.44,0.6484,0.9024,0.8765,0.9017,FLAT,43.16,48.23,29.52,-32.7,48.05,71.3,3.0532,HIGH,-,5.449,6.1136,4.4181,1,32.5021,TREND_ONLY,19.7822
255,-10,PSAB.JK,J Resources Asia,gold,producer,large,520.0,0.8648,0.8681,1.0472,1.2121,STRONG_DOWN,-11.11,81.82,244.37,-35.21,39.5,79.59,0.6897,LOW,EARLY,542.5,528.16,536.91,0,40.6058,WEAK,19.7347
266,-9,AMMN.JK,"ticker
AMMN.JK    Amman Mineral Internasional
AMMN.JK    Amman Mineral Internasional
Name: name, dtype: object",copper,producer,large,4070.0,0.2464,0.7494,0.7144,0.6241,STRONG_UP,-42.06,-43.67,-58.58,-53.75,45.38,81.36,1.0958,MED,EARLY,5118.75,5503.2,6950.425,0,-24.3565,WEAK,17.9078
270,-3,DYL.AX,Deep Yellow Ltd.,uranium,producer,mid,1.785,0.6537,1.1092,0.8992,0.7,STRONG_UP,7.85,33.71,7.21,-44.5,48.22,71.72,0.7742,LOW,EARLY,1.9037,1.9171,1.9301,0,22.663,WEAK,17.5497
271,7,PNR.AX,Pantoro Gold,gold,producer,mid,3.43,0.5512,1.0043,0.9512,0.7605,STRONG_UP,-32.61,15.88,134.61,-52.82,51.78,82.05,0.5022,LOW,EARLY,3.5355,3.765,4.7477,0,10.0205,WEAK,17.4883
272,13,IVN.TO,Ivanhoe Mines Class A,copper,producer,large,12.75,0.381,1.0225,0.9567,0.7184,STRONG_UP,1.27,-12.91,-35.34,-45.14,51.6,63.79,1.4734,MED,SHIFT,11.6745,11.8392,13.6397,0,-10.4428,WEAK,17.4318
275,30,CNB.AX,Carnaby Resources,copper,producer,small,0.54,0.7382,1.0927,1.182,1.1407,FLAT,45.95,68.75,-16.28,-42.37,41.9,104.0,1.575,HIGH,-,0.4825,0.4547,0.4232,1,27.6983,TREND_ONLY,17.2784
278,-22,600916.SS,China Gold Ord. A,gold,producer,large,8.88,0.5285,0.9358,0.9957,0.6599,FLAT,7.51,11.11,-14.51,-40.87,44.4,51.36,0.4849,LOW,EARLY,9.0155,9.6048,8.9098,0,9.6034,WEAK,16.8814
280,9,STK.AX,Strickland Metals,gold,explorer,mid,0.15,0.6486,1.0196,0.6914,0.7115,FLAT,-14.29,36.36,50.0,-42.86,35.97,75.12,1.1425,MED,EARLY,0.1758,0.1953,0.1853,0,17.4121,WEAK,16.8456
281,-13,IVPAF,Ivanhoe Mines Ltd,palladium,producer,large,9.33,0.6425,1.1268,1.0824,0.8486,STRONG_UP,-1.06,-11.4,-35.48,-46.64,51.2,64.97,0.1441,LOW,SHIFT,8.5478,8.6328,9.8834,0,-8.9807,WEAK,16.4936
283,-13,WA1.AX,WA1 Resources,copper,producer,mid,15.49,0.5591,0.9207,1.0387,0.9534,FLAT,-2.46,27.81,-20.81,-41.26,53.75,59.7,0.7391,LOW,SHIFT,15.145,14.7928,17.0017,0,25.0341,WEAK,16.2302
289,-5,VUL.AX,VULCAN ENERGY RESOURCES LTD,lithium,producer,mid,3.8,0.3565,1.0311,0.961,0.8375,STRONG_UP,-42.07,-18.1,-8.43,-61.57,49.41,58.82,0.6609,LOW,SHIFT,3.711,3.495,4.4515,0,-15.2073,WEAK,15.1661
290,-7,LCID,LUCID GROUP INC,lithium,producer,mid,6.01,0.0987,0.9932,0.6149,0.4929,STRONG_UP,-65.02,-77.32,-78.61,-81.6,39.2,68.66,0.9833,LOW,EARLY,6.5265,8.4666,14.2983,0,-44.1447,WEAK,15.0604
294,3,CYL.AX,Catalyst Metals,gold,producer,mid,5.55,0.4251,1.0255,0.854,0.7616,STRONG_UP,-24.69,-10.63,560.71,-47.72,48.62,75.09,1.1243,MED,EARLY,5.906,6.3706,7.1595,0,-6.8815,WEAK,14.3834
296,19,AMI.AX,"ticker
AMI.AX    Aurelia Metals
AMI.AX    Aurelia Metals
Name: name, dtype: object",copper,producer,small,0.34,0.4721,1.0611,1.2217,1.0716,FLAT,44.68,7.94,83.78,-50.72,40.32,62.27,1.882,HIGH,-,0.2862,0.2751,0.2546,1,5.1389,TREND_ONLY,13.8674
297,-4,BOE.AX,Boss Energy Ltd.,uranium,producer,mid,1.45,0.1799,1.1643,0.8172,0.8259,FLAT,-20.33,-63.2,-74.52,-74.73,43.08,74.17,0.7484,LOW,EARLY,1.5245,1.5718,1.705,0,-36.7071,WEAK,13.73
304,-9,AMM.V,Almaden Minerals,gold,explorer,small,0.28,0.6659,1.1102,1.21,1.2727,STRONG_DOWN,47.37,40.0,64.71,-41.38,32.0,94.03,2.574,HIGH,-,0.252,0.2494,0.2436,1,13.6127,TREND_ONLY,12.6264
315,-6,1211.HK,BYD CO LTD-H,lithium,producer,large,99.85,0.3331,1.0327,0.815,0.9145,FLAT,2.83,-23.48,38.12,-41.32,44.72,43.3,0.5524,LOW,EARLY,104.875,102.807,103.9175,0,-24.2513,WEAK,10.8279
329,-1,2362.HK,JInchuan Group Interntional,copper,explorer,large,0.64,0.4374,0.9207,0.9522,0.9928,STRONG_DOWN,0.0,0.0,-25.4,0.0,0.0,0.0,,LOW,EARLY,0.64,0.64,0.64,0,,WEAK,-0.9
