rank,delta_rank,ticker,name,commodity,type,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
162,-4,III.TO,Imperial Metals,copper,producer,mid,6.76,0.8529,0.954,0.8122,0.5754,STRONG_UP,6.79,90.42,159.0,-51.95,51.6,67.1,0.5528,LOW,EARLY,7.4325,8.0768,7.623,0,69.5351,WEAK,28.2327
163,-22,BRMS.JK,"ticker
BRMS.JK    Bumi Resources Minerals
BRMS.JK    Bumi Resources Minerals
Name: name, dtype: object",copper,producer,large,820.0,0.9275,0.9526,1.0591,0.6161,FLAT,-10.87,107.07,443.05,-48.47,44.73,87.89,0.4863,LOW,EARLY,843.75,853.7,840.555,0,54.4917,WEAK,28.0457
173,8,SLX.AX,Silex Systems,uranium,producer,mid,5.8,0.8536,1.0084,0.8717,0.7442,STRONG_UP,-38.1,94.63,-2.03,-53.38,53.36,79.75,0.4129,LOW,EARLY,5.938,5.8332,6.5274,0,63.3167,WEAK,27.5305
174,-2,AIS.AX,Aeris Resources,copper,producer,mid,0.375,0.884,0.9279,0.856,0.6515,STRONG_UP,-19.35,97.37,44.23,-46.67,42.69,71.8,1.2028,MED,EARLY,0.3815,0.4229,0.4377,0,57.8922,WEAK,27.3958
175,-22,29M.AX,29Metals,copper,producer,mid,0.23,0.8241,0.9129,0.5715,0.4973,STRONG_UP,-50.54,84.0,-50.54,-66.41,48.62,94.25,0.5782,LOW,EARLY,0.268,0.3311,0.4061,0,43.3324,WEAK,27.3705
182,23,NNE,Nano Nuclear Energy,uranium,producer,mid,29.07,0.542,1.2041,1.1404,0.938,STRONG_UP,-30.09,23.6,460.12,-66.45,46.8,97.46,3.6172,HIGH,SHIFT,24.1158,23.4223,32.4342,0,11.3312,WEAK,26.14
191,5,LUG.TO,Lundin Gold Inc,gold,producer,large,94.67,0.8825,0.9905,0.8924,0.9546,FLAT,-4.19,64.94,448.74,-31.2,57.6,63.85,1.1592,MED,EARLY,103.487,106.8812,99.6772,0,58.5856,WEAK,25.0329
197,-12,NFG.V,New Found Gold Corp,gold,explorer,mid,2.86,0.9163,1.0043,1.1046,0.7922,FLAT,4.38,71.26,-42.34,-51.05,50.8,69.44,0.7282,LOW,PROGRESS,2.858,2.9654,3.1932,0,52.1296,WEAK,23.8806
199,-2,TSLA,TESLA INC,lithium,producer,large,398.73,0.5762,1.0074,0.9737,0.7463,STRONG_UP,-10.25,44.35,124.24,-29.93,53.2,37.51,0.8209,LOW,SHIFT,379.483,382.9062,403.5079,0,62.9044,WEAK,23.6361
200,20,SMR,Nuscale Power Corp,uranium,producer,mid,13.52,0.357,1.0508,1.2097,0.768,FLAT,-62.05,-18.6,138.87,-82.86,47.2,100.09,1.4263,MED,SHIFT,11.739,11.6582,25.1586,0,-8.7728,WEAK,23.501
202,2,VAU.AX,Vault Minerals,gold,producer,mid,4.45,0.7819,0.9466,1.041,0.845,FLAT,-2.23,46.14,57.76,-41.81,50.2,57.89,3.8556,HIGH,EARLY,4.6525,4.7085,4.5626,0,40.0103,WEAK,23.3548
203,-14,VZLA,Vizsla Silver Corp,silver,producer,mid,3.46,0.6476,0.9577,1.0619,0.7833,FLAT,-9.19,52.42,147.14,-56.27,54.8,69.29,0.5487,LOW,PROGRESS,3.392,3.5206,4.2096,0,41.4602,WEAK,23.3377
209,0,FOM.TO,Foran Mining,copper,producer,mid,5.44,0.7063,0.9337,0.9035,0.8836,STRONG_UP,43.16,57.68,28.91,-32.7,48.09,71.3,3.0532,HIGH,-,5.449,6.1136,4.4181,1,38.9044,TREND_ONLY,22.3328
210,-16,RRL.AX,Regis Resources,gold,producer,mid,6.51,0.7638,0.8985,0.9382,0.8435,FLAT,5.24,42.75,215.81,-39.58,53.36,60.2,2.7054,HIGH,EARLY,7.2975,7.4517,6.586,0,37.8949,WEAK,22.1733
213,-14,8001.T,Itochu Corp,uranium,producer,large,1987.0,0.6114,0.9919,0.86,0.8638,FLAT,14.77,39.41,40.89,-14.24,53.72,33.84,2.8062,HIGH,-,1991.375,2045.7534,1836.3677,1,62.5589,TREND_ONLY,21.8929
216,32,HMY,Harmony Gold Mining,gold,producer,large,17.53,0.5942,1.0617,1.1452,0.921,FLAT,17.63,11.05,105.62,-48.85,49.6,73.08,1.2723,MED,SHIFT,16.4785,16.5777,17.5753,0,7.4968,WEAK,21.5795
218,36,ZIM.AX,Zimplats Holdings,platinum,producer,mid,15.5,0.7799,0.9244,0.8745,0.7715,STRONG_UP,-17.73,41.55,-7.13,-37.4,48.62,61.11,1.5455,HIGH,EARLY,17.5475,18.1644,18.7419,0,33.0598,WEAK,21.4328
220,-9,600547.SS,Shandong Gold Ord. A,gold,producer,large,35.65,0.6187,0.9554,0.9459,0.6396,STRONG_UP,-2.65,15.64,23.16,-43.28,48.55,62.45,1.2554,MED,EARLY,37.9965,41.704,38.6417,0,12.1575,WEAK,21.2916
222,22,NST.AX,Northern Star Resources,gold,producer,large,20.79,0.586,0.9456,0.9227,0.7695,STRONG_UP,-12.34,9.51,,-45.32,53.36,66.21,1.1723,MED,EARLY,22.7295,23.3821,23.5306,0,7.6661,WEAK,21.2329
227,-29,ITRG,"ticker
ITRG    Integra Resources
ITRG    Integra Resources
Name: name, dtype: object",silver,producer,mid,2.86,0.6714,0.991,0.9988,0.8266,FLAT,6.72,58.01,278.81,-45.67,49.6,65.67,0.5507,LOW,EARLY,2.919,3.123,3.1095,0,43.8153,WEAK,20.8729
229,-23,ODV,Osisko Development,gold,producer,mid,3.27,0.8927,1.0445,1.0493,0.9761,FLAT,11.99,66.84,82.68,-40.79,52.4,69.86,0.6119,LOW,EARLY,3.278,3.5254,3.3269,0,50.1323,WEAK,20.7493
231,-18,1818.HK,Zhaojin Mining,gold,producer,large,29.04,0.8089,0.9434,0.9496,0.7224,FLAT,3.27,51.18,125.02,-33.91,50.41,59.07,0.8903,LOW,EARLY,30.861,31.4476,29.6754,0,43.6748,WEAK,20.707
232,-16,GMD.AX,Genesis Minerals,gold,producer,large,5.9,0.7681,0.9699,0.9466,0.8588,STRONG_UP,2.79,43.55,229.61,-36.46,52.17,67.73,0.7727,LOW,EARLY,6.352,6.426,6.1443,0,33.5468,WEAK,20.6903
234,-9,BTG,B2gold Corp,gold,producer,large,4.48,0.7831,0.9509,0.973,0.9528,FLAT,12.43,46.36,87.43,-36.63,54.4,68.13,0.8157,LOW,EARLY,4.7005,4.8299,4.6104,0,37.0137,WEAK,20.5057
235,-11,ARTG.V,Artemis Gold Inc,gold,producer,large,35.22,0.8123,0.9793,0.9278,0.9432,FLAT,6.73,51.81,263.09,-30.26,52.4,55.68,0.4106,LOW,EARLY,37.781,38.3246,35.6007,0,48.7583,WEAK,20.3282
244,-11,LCID,LUCID GROUP INC,lithium,producer,mid,6.19,0.1098,0.9369,0.5882,0.4829,STRONG_UP,-62.16,-72.49,-76.37,-81.6,40.4,75.18,2.146,HIGH,EARLY,7.0745,8.796,14.7821,0,-38.9539,WEAK,19.5836
248,-8,DYL.AX,Deep Yellow Ltd.,uranium,producer,mid,1.725,0.5933,0.9359,0.8074,0.5816,STRONG_UP,4.23,35.29,2.99,-44.5,48.22,77.78,1.2369,MED,EARLY,1.9167,1.9873,1.9295,0,21.8807,WEAK,19.3495
249,-17,ATX.V,ATEX Resources,copper,producer,mid,2.9,0.6873,0.9028,0.8652,0.7036,STRONG_UP,21.59,53.44,116.42,-36.07,49.8,59.84,0.3683,LOW,EARLY,3.3355,3.429,2.9792,0,44.4731,WEAK,19.2846
255,-13,CHN.AX,Challice Mining,palladium,producer,mid,1.44,0.8666,0.9289,0.9065,0.8628,STRONG_UP,-23.4,22.03,21.52,-53.73,47.04,77.55,0.5214,LOW,EARLY,1.5625,1.6036,1.8863,0,13.3652,WEAK,18.3155
257,18,WA1.AX,WA1 Resources,copper,producer,mid,15.49,0.5981,1.0052,0.9772,0.9414,STRONG_UP,-0.39,33.53,-18.04,-41.26,54.15,62.32,0.7279,LOW,SHIFT,14.9725,14.919,17.0389,0,29.1382,WEAK,17.8932
263,6,TXG.TO,Torex Gold Resources,gold,producer,large,60.09,0.7105,1.026,0.962,1.0143,FLAT,5.78,32.78,215.47,-34.04,54.4,70.25,0.7629,LOW,EARLY,61.37,65.1328,60.4028,0,25.3847,WEAK,17.4313
264,-45,GAU,Galiano Gold,gold,producer,mid,2.42,0.8247,0.9963,0.9924,0.9959,FLAT,5.22,54.14,38.29,-38.94,49.2,77.03,0.5756,LOW,EARLY,2.4665,2.6366,2.4669,0,34.58,WEAK,17.3759
265,-26,STK.AX,Strickland Metals,gold,explorer,mid,0.14,0.8142,0.7866,0.6916,0.6667,STRONG_UP,-22.22,52.17,40.0,-42.86,36.76,82.67,0.7367,LOW,EARLY,0.1922,0.2025,0.1857,0,23.1996,WEAK,17.1668
268,-11,RMS.AX,Ramelius Resources,gold,producer,large,3.42,0.6582,0.9722,0.8859,0.776,STRONG_UP,6.01,23.02,83.63,-33.84,47.83,58.73,0.6745,LOW,EARLY,3.759,3.9276,3.7359,0,18.7443,WEAK,16.9697
270,14,SYH.V,Skyharbour Resources Ltd.,uranium,producer,small,0.52,0.6911,1.0072,0.9761,0.9132,STRONG_UP,62.5,57.58,15.56,-40.0,34.4,90.68,1.8063,HIGH,-,0.502,0.479,0.4217,1,21.8417,TREND_ONLY,16.4369
277,14,IVPAF,Ivanhoe Mines Ltd,palladium,producer,large,8.42,0.6388,1.0116,1.1,0.8226,FLAT,-8.68,-10.04,-42.05,-46.64,51.2,66.11,0.1078,LOW,EARLY,8.5132,8.8389,9.8814,0,-7.7778,WEAK,15.815
284,-17,PNR.AX,Pantoro Gold,gold,producer,mid,3.25,0.5238,0.9551,0.8828,0.6974,STRONG_UP,-35.26,-2.11,112.42,-52.82,50.99,83.28,0.4875,LOW,EARLY,3.6125,3.9436,4.7552,0,-1.2909,WEAK,15.3804
288,-7,IVN.TO,Ivanhoe Mines Class A,copper,producer,large,11.48,0.3961,0.9942,1.0281,0.6827,FLAT,-11.08,-11.56,-42.28,-45.14,51.6,64.75,0.8957,LOW,EARLY,11.649,12.1208,13.6354,0,-9.2093,WEAK,15.0155
289,-2,VUL.AX,VULCAN ENERGY RESOURCES LTD,lithium,producer,mid,3.77,0.3181,0.9392,0.8449,0.7494,STRONG_UP,-42.71,-20.3,8.96,-61.57,49.01,60.37,0.6977,LOW,SHIFT,3.6915,3.5056,4.4599,0,-16.4768,WEAK,14.9261
292,-12,AMMN.JK,"ticker
AMMN.JK    Amman Mineral Internasional
AMMN.JK    Amman Mineral Internasional
Name: name, dtype: object",copper,producer,large,5000.0,0.3026,0.916,1.0078,0.6237,FLAT,-35.9,-32.43,-48.85,-48.75,45.57,82.14,0.5581,LOW,EARLY,5352.5,5775.2,7035.3,0,-17.993,WEAK,14.6046
296,0,CYL.AX,Catalyst Metals,gold,producer,mid,5.15,0.4727,0.9514,0.7859,0.6671,STRONG_UP,-25.25,-11.66,509.47,-47.72,48.22,77.29,1.4737,MED,EARLY,6.174,6.6132,7.1481,0,-7.2769,WEAK,14.2962
297,-9,BOE.AX,Boss Energy Ltd.,uranium,producer,mid,1.335,0.1471,0.9301,0.7074,0.7078,FLAT,-30.1,-66.46,-76.25,-74.73,42.29,80.64,0.9276,LOW,EARLY,1.568,1.5899,1.7388,0,-34.8522,WEAK,14.0451
304,4,1211.HK,BYD CO LTD-H,lithium,producer,large,98.9,0.3115,0.8805,0.7978,0.7223,STRONG_UP,-5.63,-21.96,33.92,-41.32,45.12,45.89,1.1303,MED,EARLY,105.975,102.64,104.358,0,-21.5931,WEAK,13.5727
308,-7,WAF.AX,West African Resources,gold,producer,mid,3.04,0.6612,0.9842,0.9553,0.9184,STRONG_UP,0.0,23.58,114.84,-29.41,37.15,55.57,0.3471,LOW,EARLY,3.2375,3.1864,3.0838,0,15.762,WEAK,12.0971
332,-3,2362.HK,JInchuan Group Interntional,copper,explorer,large,0.64,0.4479,0.9526,0.9816,0.973,FLAT,0.0,0.0,-16.68,0.0,0.0,0.0,,LOW,EARLY,0.64,0.64,0.64,0,,WEAK,0.0
