rank,delta_rank,ticker,name,commodity,type,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
75,-1,GROY,Gold Royalty Corp,gold,royalties_financial_services,mid,3.58,1.2318,1.0082,0.9267,0.8223,STRONG_UP,-7.25,148.61,89.42,-39.54,54.0,59.71,0.7265,LOW,EARLY,3.7325,4.2104,3.6398,0,134.3996,WEAK,37.6887
82,-14,066970.KS,L&F CO LTD,lithium,producer,large,143900.0,1.2544,0.9593,1.2114,1.2054,FLAT,87.37,143.07,-16.82,-36.6,49.38,93.66,1.6562,HIGH,-,119785.0,119892.0,95797.5,1,75.4325,TREND+LEAD,36.0719
87,-23,SQM,QUIMICA Y MINERA CHIL-SP ADR,lithium,producer,large,80.94,1.043,0.9904,1.1132,1.034,FLAT,88.32,102.1,65.96,-25.02,51.2,55.02,1.5913,HIGH,-,76.014,76.1486,56.036,1,95.0088,TREND+LEAD,35.1232
97,64,OR,Osisko Gold royalties_financial_services,gold,royalties_financial_services,large,38.02,0.9026,1.0301,0.9904,1.0018,FLAT,-4.99,82.16,132.82,-31.13,60.0,59.89,1.8319,HIGH,-,38.6101,41.5129,35.0899,1,82.3145,TREND_ONLY,33.9279
103,53,TOE.AX,Toro Energy Ltd.,uranium,producer,small,0.62,1.4843,1.2168,1.2104,1.2456,FLAT,69.86,226.32,26.53,-30.39,40.87,87.12,6.9196,HIGH,-,0.519,0.5268,0.3704,1,106.17,TREND+LEAD,33.6886
110,-29,SLI.V,STANDARD LITHIUM LTD,lithium,producer,mid,4.98,1.3455,0.9367,0.7933,0.723,STRONG_UP,4.18,160.73,211.25,-43.01,54.4,84.95,0.5233,LOW,EARLY,5.403,5.9238,5.1206,0,102.9297,WEAK,33.0083
117,3,ITRG,"ticker
ITRG    Integra Resources
ITRG    Integra Resources
Name: name, dtype: object",silver,producer,mid,2.73,0.9599,0.9513,0.8114,0.6352,STRONG_UP,-7.46,123.77,271.43,-45.67,49.6,73.24,1.4844,MED,EARLY,3.1125,3.6188,2.9364,0,83.8205,WEAK,32.4562
121,39,IE,"ticker
IE         Ivanhoe Electric
IE    Ivanhoe Electric Inc.
Name: name, dtype: object",gold,producer,mid,11.82,1.0347,0.9962,0.8689,0.693,STRONG_UP,-5.82,108.83,20.0,-45.93,54.0,75.97,1.2066,MED,EARLY,12.315,15.3536,12.9975,0,77.3599,WEAK,32.2263
122,-35,1258.HK,China Nonferrous Mining,copper,producer,large,11.49,1.0377,0.9408,0.9435,0.7412,FLAT,-5.04,107.25,87.98,-42.02,55.92,70.62,0.6201,LOW,EARLY,12.202,14.081,12.2983,0,84.9244,WEAK,32.203
144,40,REG.V,Regulus Resources,copper,producer,mid,4.1,0.9043,1.0005,0.9879,1.0551,FLAT,79.04,80.62,182.76,-43.72,47.2,66.89,2.7635,HIGH,-,3.8825,4.5132,3.2898,1,56.8861,TREND_ONLY,28.9165
153,-10,29M.AX,29Metals,copper,producer,mid,0.345,1.1144,0.9628,1.0082,0.5697,FLAT,-18.82,122.58,-17.86,-51.91,48.02,85.73,0.4111,LOW,EARLY,0.3618,0.4089,0.4071,0,68.6612,WEAK,28.1482
156,20,GMD.AX,Genesis Minerals,gold,producer,large,5.89,0.7782,0.9067,0.8308,0.7688,STRONG_UP,-0.67,57.07,204.39,-36.46,53.17,67.34,1.5959,HIGH,EARLY,6.2085,6.904,5.8922,0,45.0584,WEAK,27.8912
164,52,MARI.TO,Marimaca Copper,copper,producer,mid,8.29,0.7891,1.0004,0.9272,0.7073,STRONG_UP,-27.98,57.6,132.87,-37.79,48.0,49.52,2.6465,HIGH,EARLY,8.8025,10.2186,10.3074,0,55.8364,WEAK,26.6362
167,61,DYL.AX,Deep Yellow Ltd.,uranium,producer,mid,1.745,0.8099,0.9826,0.6939,0.8383,FLAT,-12.09,78.06,26.91,-44.5,48.02,78.08,1.6454,HIGH,EARLY,1.884,2.2674,1.908,0,48.0085,WEAK,26.1186
177,33,CXU.AX,Cauldron Energy,uranium,producer,small,0.031,1.4843,1.2533,0.979,1.1914,FLAT,47.62,226.32,-22.5,-44.44,32.54,142.29,2.6089,HIGH,-,0.0254,0.0289,0.0189,1,51.7557,TREND+LEAD,24.7168
179,-93,300014.SZ,EVE ENERGY CO LTD-A,lithium,producer,large,62.23,0.6906,0.8566,0.9563,0.7743,FLAT,-15.86,33.82,57.28,-33.74,53.11,44.2,2.0071,HIGH,EARLY,67.073,65.4752,63.42,0,40.6322,WEAK,24.5177
183,14,002176.SZ,JIANGXI SPECIAL ELECTRIC -A,lithium,producer,large,10.26,0.7069,1.0641,0.9767,0.9292,STRONG_UP,1.18,36.98,4.48,-28.5,50.62,47.31,1.7547,HIGH,-,9.8,9.8288,9.327,1,39.5701,TREND_ONLY,24.165
186,-8,TSLA,TESLA INC,lithium,producer,large,371.75,0.7146,0.933,0.8963,0.7209,STRONG_UP,-16.41,38.48,112.16,-27.48,52.4,35.81,1.2259,MED,EARLY,387.342,405.6564,396.4786,0,56.2997,WEAK,23.9298
189,-26,PSAB.JK,J Resources Asia,gold,producer,large,460.0,0.991,0.8723,0.9505,0.7704,FLAT,-12.38,100.0,145.99,-35.21,40.95,72.14,0.6537,LOW,EARLY,514.9,549.06,528.19,0,56.7646,WEAK,23.6218
193,21,SGML,"ticker
SGML    SIGMA LITHIUM CORP
SGML    Sigma Lithium Corp
Name: name, dtype: object",lithium,producer,mid,12.34,0.6271,1.1406,0.9259,0.8061,STRONG_UP,92.51,21.52,-12.54,-57.85,45.6,137.03,2.2712,HIGH,-,11.3608,12.3513,8.8417,1,7.1601,TREND_ONLY,23.462
197,9,NFG.V,New Found Gold Corp,gold,explorer,mid,2.6,0.8102,0.9628,0.8214,0.606,STRONG_UP,-21.45,63.52,-48.1,-51.05,51.2,74.65,0.7786,LOW,EARLY,2.909,3.5542,3.0926,0,43.5677,WEAK,23.2152
203,-29,LAC.TO,LITHIUM AMERICAS CORP,lithium,producer,mid,5.53,0.7225,0.9548,0.805,0.8163,FLAT,-30.44,40.0,-42.03,-63.78,50.4,73.28,0.6731,LOW,EARLY,5.858,6.5204,6.2144,0,27.5109,WEAK,22.7702
206,9,SLX.AX,Silex Systems,uranium,producer,mid,5.29,0.6778,0.9634,0.8452,0.5418,STRONG_UP,-18.87,49.01,-1.86,-53.38,52.78,108.01,1.068,MED,EARLY,5.48,6.3418,6.3256,0,23.9511,WEAK,22.5281
208,-16,CS.TO,"ticker
CS.TO    Capstone Copper
CS.TO    Capstone Copper
Name: name, dtype: object",copper,producer,large,10.49,0.6911,1.0119,0.9728,0.7229,STRONG_UP,-11.25,38.03,21.27,-43.28,53.2,68.16,0.923,LOW,EARLY,10.6845,13.2604,11.4275,0,29.6802,WEAK,22.4389
215,24,NST.AX,Northern Star Resources,gold,producer,large,20.36,0.562,1.0187,0.7665,0.7267,STRONG_UP,-14.15,13.44,44.85,-45.32,55.56,71.19,1.2028,MED,EARLY,22.161,25.8508,22.8992,0,10.4858,WEAK,21.8345
217,-13,VAU.AX,Vault Minerals,gold,producer,mid,4.17,0.7162,0.9757,0.8433,0.7328,STRONG_UP,-2.18,44.55,64.68,-41.81,50.0,58.89,1.2051,MED,EARLY,4.5363,5.1867,4.3212,0,37.8265,WEAK,21.7865
220,-15,HMY,Harmony Gold Mining,gold,producer,large,15.37,0.5081,0.9936,0.8552,0.7254,STRONG_UP,-15.32,2.55,94.11,-48.85,50.8,73.95,1.2563,MED,EARLY,15.9165,19.4556,17.6153,0,1.7488,WEAK,21.4079
224,-17,VZLA,Vizsla Silver Corp,silver,producer,mid,3.3,0.6154,0.9654,0.9663,0.5554,FLAT,-23.61,43.48,137.41,-56.27,54.0,81.06,0.8652,LOW,EARLY,3.541,4.3006,4.181,0,28.9641,WEAK,21.049
225,17,CHN.AX,Challice Mining,palladium,producer,mid,1.415,0.9631,0.9779,0.8746,0.7475,STRONG_UP,-41.04,26.34,27.48,-53.73,48.02,78.39,1.172,MED,EARLY,1.5477,1.8586,1.9063,0,16.1349,WEAK,20.9315
228,-6,SMR,Nuscale Power Corp,uranium,producer,mid,10.84,0.3368,0.9372,0.9289,0.6696,STRONG_UP,-69.89,-25.96,106.87,-80.82,48.4,93.1,0.7632,LOW,EARLY,11.6795,14.3194,28.7016,0,-13.4939,WEAK,20.6347
231,19,CMM.AX,Capricorn Metals,gold,producer,mid,11.0,0.6732,0.9625,0.8312,0.7269,STRONG_UP,-17.32,35.87,107.64,-41.12,55.56,61.95,1.2144,MED,EARLY,11.6448,13.1923,12.3449,0,32.1721,WEAK,20.4695
232,-21,NDM.TO,Northern Dynasty Minerals,copper,producer,mid,1.94,0.6187,1.0445,1.1888,0.6823,FLAT,14.79,23.57,351.16,-66.88,47.6,118.72,0.6452,LOW,PROGRESS,1.785,2.2758,2.1647,0,9.449,WEAK,20.2717
236,-66,300207.SZ,SUNWODA ELECTRONIC CO LTD-A,lithium,producer,large,25.21,0.6007,0.8813,0.9428,0.7445,FLAT,-18.36,16.4,79.01,-38.09,53.11,41.77,1.3218,MED,EARLY,26.57,25.4632,25.9944,0,20.8472,WEAK,20.0021
237,-8,DVP.AX,Develop Global,copper,producer,mid,4.21,0.775,0.9566,0.8837,0.8579,STRONG_UP,0.96,54.78,75.42,-38.4,50.0,61.84,0.9515,LOW,EARLY,4.517,4.9692,4.3941,0,44.2912,WEAK,19.8876
238,-12,AMMN.JK,"ticker
AMMN.JK    Amman Mineral Internasional
AMMN.JK    Amman Mineral Internasional
Name: name, dtype: object",copper,producer,large,4920.0,0.5344,0.9748,0.7527,0.7133,STRONG_UP,-35.9,6.72,-44.41,-48.75,48.71,80.01,0.6867,LOW,EARLY,5804.5,6869.8,7365.95,0,4.0939,WEAK,19.6495
241,10,GGD.TO,Gogold Resources Inc,gold,producer,mid,2.66,0.7707,0.9889,0.9079,0.865,STRONG_UP,-1.48,55.56,112.8,-41.22,51.2,75.63,0.5059,LOW,EARLY,2.816,3.1802,2.6854,0,37.61,WEAK,19.46
243,23,ISO.TO,IsoEnergy Ltd.,uranium,producer,mid,14.74,0.7125,0.9932,1.0257,1.0432,STRONG_DOWN,5.14,56.64,-12.26,-29.99,54.8,83.78,1.6497,HIGH,-,14.587,15.0176,12.5817,1,37.0491,TREND_ONLY,18.8995
247,37,MGA.TO,Mega Uranium Ltd.,uranium,producer,small,0.6,0.9411,1.0107,0.9615,1.0824,FLAT,42.86,106.9,46.34,-31.58,38.4,96.03,1.857,HIGH,-,0.595,0.6348,0.4417,1,42.7453,TREND_ONLY,18.3443
250,2,PNR.AX,Pantoro Gold,gold,producer,mid,3.32,0.5864,0.955,0.6668,0.6425,STRONG_UP,-45.57,18.36,178.99,-52.82,51.98,82.49,0.6422,LOW,EARLY,3.805,4.6288,4.6934,0,11.5694,WEAK,17.7778
257,-1,NNE,Nano Nuclear Energy,uranium,producer,mid,20.48,0.3588,0.9435,0.8451,0.7273,STRONG_UP,-46.89,-21.11,294.6,-66.45,46.0,83.31,0.7384,LOW,EARLY,22.3905,26.1632,33.8813,0,-11.6557,WEAK,17.0815
260,-6,BOE.AX,Boss Energy Ltd.,uranium,producer,mid,1.525,0.2914,0.9604,0.8618,0.9202,FLAT,-22.39,-35.92,-69.19,-74.73,44.05,81.31,0.5873,LOW,EARLY,1.567,1.6677,2.0409,0,-19.4622,WEAK,16.941
263,-27,IVN.TO,Ivanhoe Mines Class A,copper,producer,large,11.89,0.4524,1.0017,0.9701,0.7233,STRONG_UP,-19.44,-9.65,-27.9,-42.05,51.2,60.96,1.4768,MED,EARLY,12.2255,14.8904,13.518,0,-8.1054,WEAK,16.6723
275,-12,ZIM.AX,Zimplats Holdings,platinum,producer,mid,17.14,0.7433,0.9925,0.9295,0.8552,STRONG_UP,-9.22,29.26,0.88,-37.4,47.22,61.22,0.4823,LOW,EARLY,18.0595,20.1828,18.5133,0,22.5694,WEAK,15.5908
281,32,PEN.AX,Peninsula Energy Ord Shs,uranium,producer,small,0.65,0.438,1.1327,0.9431,0.8908,STRONG_UP,30.0,-3.7,-73.3,-58.52,26.19,109.04,1.7055,HIGH,-,0.5905,0.7138,0.5972,1,-0.8896,TREND_ONLY,15.1505
287,-50,IVPAF,Ivanhoe Mines Ltd,palladium,producer,large,8.53,0.7068,0.9987,1.0044,0.8526,FLAT,-19.83,-7.28,-29.79,-42.99,51.2,63.17,,LOW,EARLY,8.9136,10.8885,9.8019,0,-5.9026,WEAK,14.8485
290,-14,ERA.PA,ERAMET,lithium,producer,mid,50.5,0.5474,0.9526,0.876,0.7224,STRONG_UP,-10.7,6.07,-27.42,-47.01,51.18,85.77,0.3124,LOW,EARLY,51.8185,60.052,55.9293,0,3.6207,WEAK,14.7269
297,26,AEU.AX,Atomic Eagle,uranium,producer,small,0.43,0.5588,1.1746,1.026,0.9746,STRONG_UP,22.86,22.86,2971.43,-50.68,14.29,132.32,1.835,HIGH,-,0.419,0.4709,0.3771,1,2.4685,TREND_ONLY,14.1504
299,-13,WA1.AX,WA1 Resources,copper,producer,mid,13.96,0.5406,0.9865,0.9471,0.6705,STRONG_UP,-24.21,7.97,15.47,-41.26,53.57,54.75,0.7509,LOW,EARLY,14.162,15.7366,17.1783,0,7.7943,WEAK,13.954
305,-11,CYL.AX,Catalyst Metals,gold,producer,mid,6.3,0.5291,0.9466,0.8642,0.81,STRONG_UP,-21.84,6.78,763.01,-41.6,48.41,76.28,0.8069,LOW,EARLY,6.5075,7.5868,7.0278,0,4.3026,WEAK,13.3666
308,8,SYH.V,Skyharbour Resources Ltd.,uranium,producer,small,0.49,0.6191,1.1518,1.0118,1.0564,FLAT,-2.0,36.11,-3.92,-40.0,32.8,95.47,1.8743,HIGH,-,0.448,0.4986,0.4014,1,12.4065,TREND_ONLY,13.1491
309,-10,LCID,LUCID GROUP INC,lithium,producer,mid,9.53,0.1944,0.8644,0.8919,0.7705,FLAT,-59.94,-62.33,-66.68,-70.77,42.0,74.62,0.6099,LOW,EARLY,10.04,10.2538,16.6987,0,-35.0837,WEAK,12.9464
316,-15,VUL.AX,VULCAN ENERGY RESOURCES LTD,lithium,producer,mid,3.19,0.3203,0.9392,0.8292,0.6374,STRONG_UP,-42.73,-37.94,11.15,-61.57,48.02,56.79,0.7805,LOW,EARLY,3.2315,3.6342,4.4638,0,-32.0791,WEAK,12.0453
321,-23,1211.HK,BYD CO LTD-H,lithium,producer,large,105.8,0.4288,0.9632,1.0406,0.9602,FLAT,0.09,-16.91,60.8,-41.32,46.94,41.72,0.9612,LOW,SHIFT,101.2525,98.711,106.5845,0,-19.0215,WEAK,11.8129
326,-2,VISC.ST,Gruvaktiebolaget Viscaria Class B,copper,producer,mid,15.28,0.3478,1.0383,0.9929,0.7448,STRONG_UP,-10.01,-30.55,-36.99,-50.26,46.77,51.66,0.7588,LOW,EARLY,15.592,17.7978,16.6667,0,-27.6541,WEAK,9.8034
337,-1,2362.HK,JInchuan Group Interntional,copper,explorer,large,0.64,0.5007,0.9907,1.1398,0.9496,FLAT,0.0,0.0,-23.63,0.0,0.0,0.0,,LOW,EARLY,0.64,0.64,0.64,0,,WEAK,0.0
