rank,delta_rank,ticker,name,commodity,type,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
211,-8,LUG.TO,Lundin Gold Inc,gold,producer,large,85.25,0.8264,1.0071,0.9242,0.9697,FLAT,-16.22,40.06,379.16,-32.81,56.0,61.08,0.9093,LOW,EARLY,92.1875,101.0586,101.2565,0,36.7246,WEAK,19.0702
212,2,HMY,Harmony Gold Mining,gold,producer,large,16.76,0.6363,1.0443,1.109,1.0321,FLAT,5.97,7.84,89.27,-48.85,49.2,68.77,0.5333,LOW,SHIFT,16.672,15.9897,17.7507,0,5.6115,WEAK,19.0671
214,32,NST.AX,Northern Star Resources,gold,producer,large,18.83,0.5588,0.965,0.9558,0.8436,STRONG_UP,-28.52,-5.3,40.0,-45.32,51.78,66.0,1.3151,MED,EARLY,20.7695,21.3818,23.8074,0,-4.1552,WEAK,18.7936
218,-36,TFPM,Triple Flag Precious Metals,gold,royalties_financial_services,large,30.74,0.8361,0.9942,1.0104,1.023,STRONG_DOWN,3.61,41.7,82.57,-26.03,55.6,44.99,0.6981,LOW,EARLY,32.5605,33.6984,32.4799,0,51.5284,WEAK,18.3964
220,-12,VZLA,Vizsla Silver Corp,silver,producer,mid,3.37,0.5776,1.0133,1.0832,1.0955,STRONG_DOWN,-15.54,20.79,98.24,-56.27,53.2,57.72,0.4918,LOW,EARLY,3.4865,3.385,4.2326,0,19.1606,WEAK,18.2954
222,33,600916.SS,China Gold Ord. A,gold,producer,large,8.18,0.6098,1.0041,0.9996,0.9595,STRONG_UP,-1.56,3.34,-18.73,-44.96,44.4,39.46,0.5178,LOW,EARLY,8.7305,9.162,8.9172,0,3.7612,WEAK,18.1742
225,3,SMR,Nuscale Power Corp,uranium,producer,mid,11.4,0.2339,1.0816,1.0768,0.9527,STRONG_UP,-39.04,-62.3,70.91,-82.86,44.8,93.33,0.9723,LOW,EARLY,11.8645,11.4516,22.9825,0,-29.9058,WEAK,18.0681
228,-15,GMD.AX,Genesis Minerals,gold,producer,large,5.9,0.8021,1.0012,1.0359,1.0611,STRONG_DOWN,-10.61,35.94,229.61,-36.46,52.17,65.98,,LOW,EARLY,6.1135,6.1694,6.2823,0,28.4213,WEAK,17.9404
230,28,NNE,Nano Nuclear Energy,uranium,producer,mid,26.73,0.4625,1.1005,1.2328,1.1802,FLAT,-8.86,-25.46,571.61,-66.45,46.8,99.75,1.0129,MED,SHIFT,25.2752,23.5234,31.7794,0,-11.9452,WEAK,17.9121
235,19,DYL.AX,Deep Yellow Ltd.,uranium,producer,mid,1.62,0.8074,0.9733,0.9173,0.6887,STRONG_UP,-4.99,30.12,-4.99,-46.91,47.83,70.7,0.695,LOW,EARLY,1.761,1.8105,1.9341,0,20.3771,WEAK,17.7725
236,13,RMS.AX,Ramelius Resources,gold,producer,large,3.2,0.6864,1.0217,0.9545,0.8601,STRONG_UP,-8.68,16.33,69.67,-38.63,47.83,58.89,0.8544,LOW,EARLY,3.4155,3.6628,3.7812,0,13.2643,WEAK,17.6836
238,7,RRL.AX,Regis Resources,gold,producer,mid,6.35,0.78,1.0169,0.9587,0.9461,STRONG_UP,-7.75,32.2,233.19,-39.58,53.75,59.15,0.8958,LOW,EARLY,6.756,6.9212,6.7352,0,29.2578,WEAK,17.4527
241,-11,TXG.TO,Torex Gold Resources,gold,producer,large,58.55,0.782,0.9848,1.0681,1.1283,STRONG_DOWN,-1.95,32.53,193.78,-34.04,53.6,62.12,0.9464,LOW,EARLY,60.8338,62.1683,61.4795,0,28.0647,WEAK,17.0055
242,-18,CHN.AX,Challice Mining,palladium,producer,mid,1.445,0.9712,1.0133,1.0419,0.9642,FLAT,-22.1,17.48,-15.74,-53.73,47.04,75.66,0.4552,LOW,EARLY,1.51,1.5097,1.8755,0,10.8676,WEAK,16.9496
250,26,IVN.TO,Ivanhoe Mines Class A,copper,producer,large,11.61,0.436,0.9695,0.9674,0.8642,STRONG_UP,-3.25,-9.65,-38.6,-45.14,52.0,62.96,0.7018,LOW,SHIFT,11.5325,11.5772,13.6652,0,-7.97,WEAK,16.1491
252,-12,STK.AX,Strickland Metals,gold,explorer,mid,0.1,0.4917,0.9318,0.6165,0.5314,STRONG_UP,-44.44,-16.67,0.0,-59.18,35.18,86.33,0.5491,LOW,EARLY,0.142,0.1789,0.1842,0,-6.7918,WEAK,15.9127
259,30,IVPAF,Ivanhoe Mines Ltd,palladium,producer,large,8.39,0.7402,1.0049,1.0506,0.985,FLAT,-1.29,-10.46,-39.11,-46.64,51.2,62.82,0.0666,LOW,EARLY,8.4306,8.4108,9.9066,0,-8.5243,WEAK,15.6792
260,-22,ORLA,Orla Mining Ltd,gold,producer,mid,12.0,0.6782,0.9461,0.9126,0.7915,STRONG_UP,1.78,14.94,197.03,-44.7,54.4,67.94,0.9169,LOW,EARLY,13.571,14.9104,13.7556,0,11.9646,WEAK,15.666
262,0,ZIM.AX,Zimplats Holdings,platinum,producer,mid,16.39,0.7889,1.0681,0.9423,0.9169,STRONG_UP,-9.99,26.08,-4.43,-37.4,48.62,56.22,0.3667,LOW,PROGRESS,16.306,17.128,18.7567,0,22.5518,WEAK,15.5888
266,4,LCID,LUCID GROUP INC,lithium,producer,mid,5.84,0.0997,0.9923,0.9181,0.5218,STRONG_UP,-50.17,-77.19,-78.53,-82.08,39.2,69.16,0.7636,LOW,EARLY,6.0715,7.7916,13.548,0,-43.75,WEAK,15.2615
269,18,VUL.AX,VULCAN ENERGY RESOURCES LTD,lithium,producer,mid,3.49,0.3557,0.9572,0.9395,0.8184,STRONG_UP,-44.6,-18.65,-37.0,-61.57,49.01,57.64,0.504,LOW,EARLY,3.703,3.4968,4.4407,0,-15.856,WEAK,15.0438
270,14,ERA.PA,ERAMET,lithium,producer,mid,53.4,0.49,0.9557,0.9386,0.9664,FLAT,3.19,12.07,-43.84,-47.01,50.39,59.82,0.8436,LOW,EARLY,57.0175,53.586,56.8167,0,10.1651,WEAK,15.0194
271,17,PNR.AX,Pantoro Gold,gold,producer,mid,3.13,0.5384,1.0315,0.9213,0.7675,STRONG_UP,-37.27,-8.75,104.58,-54.05,51.38,83.08,0.6122,LOW,EARLY,3.2845,3.47,4.7229,0,-5.4091,WEAK,14.9508
274,17,BOE.AX,Boss Energy Ltd.,uranium,producer,mid,1.26,0.1964,0.9865,0.8869,0.8519,STRONG_UP,-24.55,-68.34,-76.71,-74.73,41.5,74.58,0.712,LOW,EARLY,1.3815,1.5075,1.6866,0,-38.0287,WEAK,14.3594
280,-13,7011.T,Mitsubishi Heavy Ind.,uranium,producer,large,3969.0,0.7723,0.962,0.9951,0.9268,FLAT,-8.01,24.46,203.27,-23.59,46.69,45.75,0.899,LOW,EARLY,4387.85,4544.0608,4258.6133,0,24.964,WEAK,13.4942
282,0,WA1.AX,WA1 Resources,copper,producer,mid,14.24,0.5206,0.9545,0.9289,0.9751,FLAT,-9.01,7.88,-31.07,-41.26,52.96,61.02,0.55,LOW,EARLY,15.169,14.6098,16.9265,0,6.8381,WEAK,12.8761
289,19,CYL.AX,Catalyst Metals,gold,producer,mid,5.31,0.4934,0.9968,0.9382,0.835,STRONG_UP,-28.92,-16.38,400.94,-47.72,49.41,76.86,0.5223,LOW,EARLY,5.4985,6.0488,7.16,0,-10.5287,WEAK,12.275
291,0,ERA.AX,Energy Resources Of Australia,uranium,producer,mid,0.0025,0.7756,0.8286,0.8069,0.8017,STRONG_UP,-16.67,25.0,-94.9,-37.5,23.72,163.44,0.013,LOW,EARLY,0.0034,0.0034,0.0028,0,3.6282,WEAK,11.9816
301,-9,YCA.L,Yellow Cake PLC,uranium,producer,mid,572.0,0.7091,1.0247,1.055,0.9846,FLAT,8.64,14.29,-14.18,-23.13,47.22,30.96,0.5629,LOW,EARLY,585.475,592.59,577.5625,0,21.7885,WEAK,10.6434
313,-18,WAF.AX,West African Resources,gold,producer,mid,3.01,0.6702,1.0049,1.0373,1.1134,STRONG_DOWN,-0.99,13.58,104.76,-29.41,36.76,53.06,0.3408,LOW,EARLY,3.0935,3.1426,3.1281,0,9.4116,WEAK,9.1145
315,9,1211.HK,BYD CO LTD-H,lithium,producer,large,91.6,0.2611,0.9508,0.8696,0.8298,STRONG_UP,-8.95,-40.28,33.29,-41.32,43.5,43.71,0.6055,LOW,EARLY,98.97,102.551,102.4825,0,-40.0822,WEAK,8.8069
326,4,2362.HK,JInchuan Group Interntional,copper,explorer,large,0.64,0.4825,0.982,0.9882,1.1202,STRONG_DOWN,0.0,0.0,-26.26,0.0,0.0,0.0,,LOW,EARLY,0.64,0.64,0.64,0,,WEAK,-0.9
