rank,delta_rank,ticker,name,commodity,type,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
202,-16,KTN.V,Kootenay Silver,silver,explorer,small,1.75,0.8785,1.1555,1.1633,1.0266,FLAT,-10.26,76.77,33.59,-49.02,48.0,87.66,1.6044,HIGH,-,1.5595,1.481,1.703,1,42.0357,TREND_ONLY,21.998
203,63,NST.AX,Northern Star Resources,gold,producer,large,21.03,0.606,1.0374,0.9826,0.8449,STRONG_UP,-22.05,1.24,55.81,-45.32,51.78,72.74,1.9154,HIGH,PROGRESS,20.094,21.1346,23.872,0,0.8835,WEAK,21.8102
204,7,DRD,Drdgold Ltd,gold,producer,mid,25.88,0.9758,0.9614,0.9422,0.925,STRONG_UP,-12.93,63.01,213.48,-33.72,52.4,53.59,0.846,LOW,EARLY,27.4615,28.593,28.7068,0,61.6134,WEAK,21.7933
205,18,CNB.AX,Carnaby Resources,copper,producer,small,0.75,0.9918,1.0064,1.4442,1.4119,FLAT,102.7,127.27,29.31,-42.37,42.29,114.59,3.0988,HIGH,-,0.5877,0.5059,0.4427,1,46.9706,TREND_ONLY,21.7801
209,23,SMR,Nuscale Power Corp,uranium,producer,mid,13.95,0.2567,1.0852,1.1743,1.0989,FLAT,-22.84,-56.12,82.83,-82.86,46.0,94.5,1.9769,HIGH,SHIFT,12.0355,11.538,22.1941,0,-27.3168,WEAK,21.5932
212,21,ODV,Osisko Development,gold,producer,mid,2.75,0.8231,1.007,0.9099,0.7415,STRONG_UP,-21.43,37.5,32.21,-44.56,52.0,61.71,1.2987,MED,EARLY,3.0065,3.1346,3.3789,0,31.5994,WEAK,21.3579
215,-11,VUL.AX,VULCAN ENERGY RESOURCES LTD,lithium,producer,mid,4.06,0.4438,1.129,1.1185,0.9662,STRONG_UP,-20.19,6.28,-20.08,-61.57,49.8,59.4,1.0241,MED,SHIFT,3.689,3.5944,4.442,0,5.2673,WEAK,21.0476
216,-19,NNE,Nano Nuclear Energy,uranium,producer,mid,30.57,0.6128,1.0491,1.344,1.1456,FLAT,-3.04,4.76,377.66,-66.45,48.4,100.05,1.4482,MED,SHIFT,26.8868,24.4118,31.5726,0,2.3044,WEAK,20.8989
217,-1,HMY,Harmony Gold Mining,gold,producer,large,17.67,0.726,0.9764,1.1096,1.0684,FLAT,-6.78,21.28,98.68,-48.85,49.6,68.76,0.4827,LOW,SHIFT,17.3385,16.4143,17.8301,0,15.3496,WEAK,20.8719
218,13,IVN.TO,Ivanhoe Mines Class A,copper,producer,large,12.89,0.5257,1.0109,0.9924,0.8379,STRONG_UP,-11.53,20.47,-32.65,-45.14,52.8,62.09,0.7367,LOW,SHIFT,11.925,11.6288,13.6967,0,17.4049,WEAK,20.8322
222,-22,VZLA,Vizsla Silver Corp,silver,producer,mid,4.13,0.6374,1.0999,1.1603,1.159,FLAT,-18.86,28.26,133.33,-56.27,53.2,58.85,0.7299,LOW,SHIFT,3.6185,3.441,4.2482,0,25.5476,WEAK,20.372
223,2,IVPAF,Ivanhoe Mines Ltd,palladium,producer,large,9.32,0.9717,1.0969,1.3212,1.1051,FLAT,-10.57,19.33,-33.67,-46.64,52.4,62.05,0.0473,LOW,SHIFT,8.6609,8.4506,9.925,0,16.3273,WEAK,20.2705
224,15,OR,Osisko Gold royalties_financial_services,gold,royalties_financial_services,large,36.85,0.8259,1.0019,0.9932,1.0082,FLAT,6.98,37.97,122.43,-31.13,58.8,48.38,0.5958,LOW,EARLY,37.0645,37.9191,37.4306,0,46.1439,WEAK,20.1786
225,18,NFG.V,New Found Gold Corp,gold,explorer,mid,2.84,0.7981,1.0439,0.9937,0.9702,STRONG_UP,-28.46,33.33,-40.34,-51.05,49.6,61.42,0.9312,LOW,SHIFT,2.81,2.7708,3.2451,0,26.9185,WEAK,20.0952
227,-10,300207.SZ,SUNWODA ELECTRONIC CO LTD-A,lithium,producer,large,22.47,0.5145,0.9234,0.826,0.7146,STRONG_UP,-20.04,23.23,45.32,-38.74,52.07,47.52,0.5795,LOW,EARLY,25.0115,26.429,27.2947,0,25.4571,WEAK,19.9809
228,-27,600547.SS,Shandong Gold Ord. A,gold,producer,large,29.93,0.5914,0.9713,0.8468,0.6917,STRONG_UP,-14.73,-1.2,8.75,-52.37,47.11,49.02,0.8114,LOW,EARLY,31.9685,35.9594,38.735,0,-1.1546,WEAK,19.965
229,-14,HSTR.V,"ticker
HSTR.V    Heliostar Metals Ord Shs
HSTR.V    Heliostar Metals Ord Shs
Name: name, dtype: object",gold,producer,mid,2.05,0.8892,0.9897,0.9451,0.9198,STRONG_UP,-20.85,48.55,659.26,-44.21,48.0,65.57,0.49,LOW,EARLY,2.1245,2.2682,2.2747,0,35.5412,WEAK,19.8409
231,-7,VAU.AX,Vault Minerals,gold,producer,mid,4.38,0.9089,0.9748,0.9182,0.9553,FLAT,-11.88,51.83,60.76,-41.81,50.99,61.46,0.8252,LOW,EARLY,4.4805,4.4568,4.7425,0,43.0019,WEAK,19.6745
232,-4,LUG.TO,Lundin Gold Inc,gold,producer,large,89.68,0.8103,1.0356,0.9939,0.907,STRONG_UP,-20.23,35.36,388.01,-33.77,55.6,59.73,0.7967,LOW,EARLY,90.2795,98.7902,101.7279,0,32.9128,WEAK,19.6092
233,-40,GAU,Galiano Gold,gold,producer,mid,2.23,0.8899,0.9836,0.9514,0.8126,STRONG_UP,-7.85,48.67,25.99,-38.94,49.6,59.14,0.5599,LOW,EARLY,2.374,2.4206,2.5465,0,40.8161,WEAK,19.3823
238,-1,ARTG.V,Artemis Gold Inc,gold,producer,large,32.63,0.787,0.9782,0.979,0.9423,FLAT,-11.04,31.47,196.64,-32.14,53.2,45.39,0.5295,LOW,EARLY,33.3195,35.8764,36.1902,0,36.8808,WEAK,18.801
240,-6,CHN.AX,Challice Mining,palladium,producer,mid,1.46,1.0161,1.0154,1.1398,0.9601,FLAT,-22.55,24.79,-12.57,-53.73,46.64,74.81,0.4197,LOW,EARLY,1.4838,1.5025,1.8668,0,15.4529,WEAK,18.6976
241,6,TXG.TO,Torex Gold Resources,gold,producer,large,61.63,0.8029,1.0167,1.0847,0.9571,FLAT,-3.72,34.13,188.53,-34.04,54.0,58.07,0.677,LOW,EARLY,62.352,61.9688,62.1631,0,31.7386,WEAK,18.5762
242,-2,1818.HK,Zhaojin Mining,gold,producer,large,21.8452,0.6383,0.9289,0.7635,0.7654,FLAT,-23.64,6.63,,-47.35,49.8,56.23,0.8684,LOW,EARLY,24.6734,28.1998,29.8485,0,5.8676,WEAK,18.5742
251,-3,TFPM,Triple Flag Precious Metals,gold,royalties_financial_services,large,30.93,0.7775,0.9826,0.9618,0.9489,STRONG_UP,-7.65,29.89,91.14,-26.26,55.6,44.99,0.7397,LOW,EARLY,32.1921,33.2541,32.5584,0,36.9365,WEAK,17.6102
252,0,ATX.V,ATEX Resources,copper,producer,mid,2.85,0.5315,0.8791,0.7698,0.6707,STRONG_UP,19.25,21.79,93.88,-36.07,49.0,59.56,2.3265,HIGH,EARLY,3.0595,3.1858,3.0689,0,17.9306,WEAK,17.5827
253,26,RRL.AX,Regis Resources,gold,producer,mid,6.32,0.7327,0.9627,0.9108,0.8395,STRONG_UP,-11.34,22.4,260.09,-39.58,53.36,59.69,1.1793,MED,EARLY,6.463,6.8106,6.8049,0,20.0287,WEAK,17.503
254,-71,PPTA.TO,Perpetua Resources,gold,explorer,mid,36.22,0.9114,0.9714,0.9608,0.9322,STRONG_UP,2.35,52.25,284.5,-33.39,52.4,72.31,0.5811,LOW,EARLY,38.3735,39.1898,36.2278,0,37.8625,WEAK,17.3902
257,-7,600916.SS,China Gold Ord. A,gold,producer,large,7.99,0.5797,0.9716,0.8694,0.7811,STRONG_UP,-0.37,-3.17,-19.07,-45.98,43.8,35.07,0.5643,LOW,EARLY,8.4355,8.8826,8.9101,0,-3.9539,WEAK,17.1239
262,-24,RMS.AX,Ramelius Resources,gold,producer,large,3.32,0.6882,0.9531,0.964,0.8878,FLAT,-8.37,14.97,80.55,-38.63,47.43,58.63,0.8811,LOW,EARLY,3.344,3.576,3.8008,0,12.1071,WEAK,16.5668
266,-5,8001.T,Itochu Corp,uranium,producer,large,1857.5,0.7388,0.9049,0.9827,0.817,FLAT,3.65,26.3,29.52,-17.29,53.31,31.84,1.0781,MED,EARLY,1971.5,1990.8691,1880.2183,0,44.0371,WEAK,16.3617
267,-10,GMD.AX,Genesis Minerals,gold,producer,large,5.95,0.7152,0.9312,0.9894,0.9452,FLAT,-9.16,19.48,227.82,-36.46,51.38,68.59,0.7292,LOW,EARLY,6.1085,6.1638,6.3473,0,14.5907,WEAK,16.2845
268,15,PNR.AX,Pantoro Gold,gold,producer,mid,3.0,0.5102,0.9242,0.9235,0.6535,STRONG_UP,-44.34,-14.77,91.82,-55.57,50.99,81.69,1.2518,MED,EARLY,3.1985,3.4,4.6829,0,-9.221,WEAK,16.2776
269,-20,PRU.AX,Perseus Mining,gold,producer,large,5.19,0.7927,0.9361,0.9401,1.0723,STRONG_DOWN,-7.19,32.43,133.8,-28.47,49.01,45.34,0.8551,LOW,EARLY,5.365,5.3822,5.1956,0,35.051,WEAK,16.2162
271,0,ORLA,Orla Mining Ltd,gold,producer,mid,11.93,0.6396,0.9512,0.8952,0.72,STRONG_UP,-14.8,6.84,192.77,-44.95,54.0,70.04,1.1202,MED,EARLY,13.2856,14.5764,13.8126,0,5.2751,WEAK,16.1074
276,-20,DYL.AX,Deep Yellow Ltd.,uranium,producer,mid,1.51,0.6955,0.8593,0.8601,0.5919,FLAT,-6.21,18.9,-8.76,-48.11,48.62,70.64,0.8572,LOW,EARLY,1.6655,1.784,1.9371,0,13.0068,WEAK,15.8365
278,-9,STK.AX,Strickland Metals,gold,explorer,mid,0.115,0.4748,1.0628,0.799,0.6286,STRONG_UP,-39.47,-20.69,0.0,-59.18,34.78,87.7,0.872,LOW,EARLY,0.1228,0.1664,0.1834,0,-8.2051,WEAK,15.6402
281,-11,RGLD,Royal Gold Inc,gold,royalties_financial_services,large,219.58,0.7153,0.9759,0.9351,0.9407,FLAT,9.54,19.49,74.31,-29.27,53.6,41.8,0.5049,LOW,EARLY,228.924,241.6768,225.5696,0,24.9942,WEAK,15.5887
282,-4,LCID,LUCID GROUP INC,lithium,producer,mid,6.17,0.1176,0.9757,0.93,0.4947,STRONG_UP,-50.95,-71.83,-78.2,-82.08,40.8,69.56,0.8797,LOW,PROGRESS,6.1165,7.3444,13.0708,0,-42.1294,WEAK,15.5869
283,-1,7011.T,Mitsubishi Heavy Ind.,uranium,producer,large,3516.0,0.615,0.847,0.7811,0.6947,STRONG_UP,-8.53,5.14,156.96,-32.13,45.87,45.57,1.3838,MED,EARLY,4082.3,4415.3178,4266.8116,0,5.177,WEAK,15.3667
285,-25,ZIM.AX,Zimplats Holdings,platinum,producer,mid,16.32,0.7881,1.0021,1.0519,0.8934,FLAT,-10.67,29.52,-5.39,-37.4,48.22,55.82,0.1218,LOW,PROGRESS,16.148,16.9748,18.7812,0,25.5041,WEAK,15.229
286,-13,BMN.AX,Bannerman Energy Ltd.,uranium,producer,mid,3.48,0.7376,0.8831,0.8788,0.7849,STRONG_UP,20.0,26.09,-20.0,-34.17,48.22,74.8,1.2954,MED,EARLY,3.766,3.9184,3.6494,0,16.817,WEAK,15.2009
288,9,FTZ.V,Fitzroy Minerals,copper,producer,small,0.45,0.5532,0.9401,0.8768,0.8471,STRONG_UP,15.38,26.76,275.0,-44.85,43.2,107.47,4.392,HIGH,-,0.4445,0.4238,0.4122,1,10.757,TREND_ONLY,15.0265
298,-8,BOE.AX,Boss Energy Ltd.,uranium,producer,mid,1.255,0.1937,0.9065,0.9531,0.7125,FLAT,-20.57,-66.89,-73.07,-74.73,42.69,69.01,0.6,LOW,EARLY,1.3178,1.4677,1.6702,0,-41.3764,WEAK,12.8728
299,-11,VISC.ST,Gruvaktiebolaget Viscaria Class B,copper,producer,mid,16.14,0.4233,0.9035,0.8143,0.8366,FLAT,30.93,-3.0,-38.98,-47.57,46.15,55.55,0.6757,LOW,EARLY,16.908,16.404,16.7754,0,-2.4963,WEAK,12.7991
307,-23,YCA.L,Yellow Cake PLC,uranium,producer,mid,574.0,0.6866,0.9277,0.9703,0.8915,FLAT,9.86,17.38,-9.18,-23.13,47.81,30.31,0.8248,LOW,EARLY,579.9,589.44,579.368,0,27.4184,WEAK,11.6733
308,-13,WA1.AX,WA1 Resources,copper,producer,mid,13.47,0.438,0.8882,0.7267,0.7924,FLAT,-16.28,0.37,-25.91,-41.26,52.57,60.33,0.4,LOW,EARLY,14.5925,14.6186,16.7557,0,0.3247,WEAK,11.6731
313,-11,CYL.AX,Catalyst Metals,gold,producer,mid,5.52,0.4577,0.9975,1.0654,0.8185,FLAT,-15.47,-23.55,423.22,-48.55,48.62,78.32,0.8885,LOW,PROGRESS,5.427,5.8988,7.1182,0,-14.6169,WEAK,10.8303
318,9,1211.HK,BYD CO LTD-H,lithium,producer,large,96.75,0.3059,1.056,0.9471,0.839,STRONG_UP,2.0,-26.75,29.19,-36.08,44.49,44.39,1.3942,MED,PROGRESS,95.4075,101.643,101.7963,0,-26.8056,WEAK,10.4088
320,-12,ERA.AX,Energy Resources Of Australia,uranium,producer,mid,0.0025,0.585,0.7825,0.6408,0.8232,FLAT,0.0,0.0,-94.44,-37.5,23.32,161.51,0.7282,LOW,EARLY,0.003,0.0033,0.0029,0,0.0,WEAK,10.3349
339,-4,2362.HK,JInchuan Group Interntional,copper,explorer,large,0.64,0.4364,0.9192,0.8184,0.9413,FLAT,0.0,0.0,-27.1,0.0,0.0,0.0,,LOW,EARLY,0.64,0.64,0.64,0,,WEAK,0.0
