rank,delta_rank,ticker,name,commodity,type,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
37,35,CGAU,Centerra Gold Inc,gold,producer,mid,16.57,1.4769,0.9958,1.0411,1.0208,FLAT,20.69,134.74,146.1,-29.5,58.0,55.28,2.3599,HIGH,-,16.5785,17.6018,15.1709,1,141.3711,TREND+LEAD,44.2675
39,19,DSV.TO,Discovery Silver Corp,silver,producer,large,8.73,1.4667,1.0475,1.1014,1.1128,STRONG_DOWN,-4.9,161.38,859.34,-38.49,52.8,77.08,2.43,HIGH,-,8.2495,8.9676,8.0219,1,110.5438,TREND+LEAD,43.6461
45,64,GEV,GE Vernova Inc,lithium,producer,large,1109.73,1.0018,1.1835,1.1014,1.0637,STRONG_UP,81.02,128.51,528.98,-24.57,51.6,53.86,1.607,HIGH,-,980.2944,1021.821,771.7459,1,123.114,TREND+LEAD,42.3289
46,-4,ABRA.TO,"ticker
ABRA.TO    AbraSilver Resources
ABRA.TO    AbraSilver Resources
ABRA.TO    AbraSilver Resources
Name: name, dtype: object",copper,explorer,mid,13.52,1.3757,0.9047,0.7786,1.0981,FLAT,29.25,188.27,500.89,-43.5,53.2,91.47,2.1504,HIGH,-,16.036,16.3966,11.6392,1,109.5017,TREND+LEAD,42.059
48,-2,2099.HK,China Gold International Resources,copper,producer,large,146.9,1.0078,0.983,0.9173,0.7375,STRONG_UP,-7.54,111.18,180.97,-41.77,52.24,63.7,1.9661,HIGH,EARLY,151.005,163.9853,158.1169,0,91.1752,WEAK,41.7012
50,10,OGC.TO,Oceanagold Corp,gold,explorer,large,37.36,1.1586,0.9882,0.9634,0.8963,STRONG_UP,-1.6,84.15,296.37,-42.13,56.8,55.92,1.5004,HIGH,EARLY,38.6375,41.8489,39.9793,0,85.4748,WEAK,40.5367
51,-24,TMQ,"ticker
TMQ         Trilogy Metals
TMQ    Trilogy Metals Inc.
Name: name, dtype: object",gold,explorer,mid,3.79,1.7534,0.9354,1.0303,1.1429,STRONG_DOWN,-12.27,178.68,742.22,-69.62,49.2,77.87,0.9292,LOW,EARLY,4.1305,4.229,4.2559,0,112.8918,WEAK,40.204
52,9,AG,First Majestic Silver,silver,producer,large,18.0,1.2485,0.9949,0.9658,0.9326,STRONG_UP,10.02,122.48,183.06,-50.88,50.8,74.0,1.1898,MED,EARLY,18.9085,20.0565,18.0734,0,84.0813,WEAK,40.1662
58,-20,002738.SZ,SINOMINE RESOURCE GROUP CO-A,lithium,producer,large,60.71,0.9268,0.995,0.9436,0.6818,STRONG_UP,-4.21,111.42,119.26,-43.33,50.0,56.92,1.0268,MED,EARLY,61.2945,73.0084,66.9296,0,97.8714,WEAK,38.8519
63,26,BVN,Buenaventura Mining,gold,producer,large,32.58,1.3037,0.9456,1.0062,1.0748,STRONG_DOWN,19.27,107.21,100.44,-30.64,58.0,61.25,3.5804,HIGH,-,33.642,33.9767,29.9061,1,101.5188,TREND+LEAD,38.0254
66,-23,1258.HK,China Nonferrous Mining,copper,producer,large,13.56,0.984,0.9517,0.9715,0.899,FLAT,-13.35,106.19,109.8,-42.02,52.65,67.24,1.5393,HIGH,EARLY,14.1255,13.8168,13.9228,0,83.1499,WEAK,37.8282
67,15,EQX,Equinox Gold Corp,gold,producer,large,10.51,1.1026,0.9672,0.8868,0.8522,STRONG_UP,-24.17,75.25,,-48.02,54.4,66.48,2.4083,HIGH,EARLY,11.481,13.1405,13.3799,0,61.5768,WEAK,37.8052
69,-21,300450.SZ,WUXI LEAD INTELLIGENT EQUI-A,lithium,producer,large,46.73,0.9113,1.1375,0.9479,0.7697,STRONG_UP,-6.54,107.88,146.89,-39.34,49.17,54.03,1.4991,MED,EARLY,47.123,51.3806,51.8164,0,98.1769,WEAK,37.2946
70,65,AU,Anglo Gold Ashanti,gold,producer,large,90.87,1.2574,1.0213,1.0374,1.1166,STRONG_DOWN,10.63,99.85,317.22,-37.03,54.8,65.59,3.212,HIGH,-,89.8455,95.1758,87.2059,1,83.4263,TREND+LEAD,36.7891
73,-5,USAS,Americas Gold & Silver,gold,producer,mid,5.36,1.6451,0.9846,1.0072,0.9674,FLAT,-0.74,161.46,639.31,-54.44,52.8,95.48,1.0707,MED,EARLY,5.6015,5.9294,5.5887,0,89.2885,WEAK,36.3636
75,16,CDE,Coeur Mining Inc,silver,producer,large,17.51,1.1053,0.9931,1.0578,0.9383,FLAT,1.92,96.96,198.63,-43.18,52.4,74.73,6.0973,HIGH,EARLY,17.7695,18.3997,18.9031,0,67.9892,WEAK,36.0599
76,38,MUX,"ticker
MUX    McEwen Mining Inc
MUX    McEwen Mining Inc
Name: name, dtype: object",silver,producer,mid,19.38,1.2017,0.9998,0.9621,0.9902,FLAT,1.73,114.14,101.46,-40.48,55.6,68.38,1.6186,HIGH,EARLY,20.185,22.1166,20.7015,0,92.8106,WEAK,35.9906
77,9,UEC,Uranium Energy Corp,uranium,producer,large,12.01,1.3655,1.0373,0.9471,0.9655,FLAT,4.25,85.91,88.84,-53.23,50.4,93.58,2.4594,HIGH,EARLY,12.5755,13.7624,13.9421,0,46.2709,WEAK,35.6332
79,-2,SGML,"ticker
SGML    SIGMA LITHIUM CORP
SGML    Sigma Lithium Corp
Name: name, dtype: object",lithium,producer,mid,13.65,1.2572,0.8565,0.9043,1.2304,STRONG_DOWN,27.81,186.76,13.47,-45.48,48.8,111.46,1.5738,HIGH,-,14.9605,17.7187,12.0491,1,81.7703,TREND+LEAD,35.4564
83,46,NEM,Newmont Corp,gold,producer,large,103.79,1.1334,1.0044,1.0139,1.0545,STRONG_DOWN,4.82,80.14,150.32,-29.39,58.8,52.13,2.1745,HIGH,-,104.8553,109.9671,102.0715,1,90.39,TREND+LEAD,34.9168
85,35,GLAD.V,Gladiator Metals,copper,producer,small,2.94,1.8461,1.1116,1.4593,2.0842,STRONG_DOWN,219.57,286.84,583.72,-33.33,45.6,117.69,2.0434,HIGH,-,2.383,1.8303,1.2923,1,111.1394,TREND+LEAD,34.647
87,-8,LA.V,Los Andes Copper,copper,producer,small,12.5,1.0465,0.9899,0.8916,0.7837,STRONG_UP,36.31,119.3,26.26,-40.7,46.4,57.61,5.9457,HIGH,-,13.2105,13.572,11.5657,1,96.0847,TREND+LEAD,34.4279
92,-35,SCZ.V,Santacruz Silver Mining,silver,producer,mid,10.08,1.4141,1.0054,0.9612,0.9941,FLAT,-17.04,152.0,600.0,-62.54,48.8,88.33,0.6833,LOW,EARLY,10.325,11.2382,11.7247,0,83.976,WEAK,33.8879
93,13,DRD,Drdgold Ltd,gold,producer,mid,24.37,1.1178,1.0071,0.956,0.9053,STRONG_UP,-19.11,77.66,186.8,-43.51,53.2,55.81,2.2125,HIGH,EARLY,24.97,27.4036,29.1409,0,74.0308,WEAK,33.772
96,3,AIS.AX,Aeris Resources,copper,producer,mid,0.425,1.2292,1.1398,1.0231,0.8481,STRONG_UP,-16.67,157.58,97.67,-48.15,47.04,75.38,0.4221,LOW,SHIFT,0.4105,0.403,0.4695,0,98.3333,WEAK,33.4911
97,0,EGO,Eldorado Gold Corp,gold,producer,large,33.05,1.0022,1.0456,1.0841,1.0244,FLAT,-3.44,59.28,116.86,-43.57,56.4,59.65,1.7606,HIGH,SHIFT,31.8205,32.3901,33.6522,0,56.0547,WEAK,33.4841
99,-43,PAF.L,Pan African Resources,gold,producer,mid,113.1,1.4378,1.0064,0.848,0.7756,STRONG_UP,2.45,128.53,336.88,-44.93,54.37,67.91,0.816,LOW,EARLY,118.495,137.2334,120.9661,0,102.9033,WEAK,33.4057
101,2,ASA,ASA Gold & Precious Metals,gold,royalties_financial_services,mid,59.21,1.1445,1.0007,1.0056,1.0487,STRONG_DOWN,2.81,81.91,238.3,-35.5,58.0,53.95,2.7524,HIGH,-,59.6,63.6845,58.4969,1,88.0578,TREND+LEAD,33.1861
103,-7,SKE,"ticker
SKE    Skeena Resources Ltd
SKE    Skeena Resources Ltd
Name: name, dtype: object",silver,producer,mid,28.7,1.0708,0.996,1.044,1.0333,FLAT,20.18,90.82,510.64,-34.71,55.2,60.6,7.4127,HIGH,-,28.656,30.425,25.8528,1,82.7312,TREND+LEAD,32.862
104,86,COSA.V,Cosa Resources,uranium,producer,small,0.73,2.6156,1.1991,1.0338,1.9987,FLAT,121.21,256.1,139.34,-42.74,39.6,113.85,3.8741,HIGH,-,0.631,0.6849,0.4632,1,89.0774,TREND+LEAD,32.7623
107,119,VAU.AX,Vault Minerals,gold,producer,mid,5.06,1.2113,1.2239,1.2403,1.1897,FLAT,-2.28,92.52,77.37,-41.81,52.57,69.43,2.1011,HIGH,-,4.337,4.5204,4.8037,1,70.0501,TREND+LEAD,32.3937
113,-37,600489.SS,Zhongjin Gold Ord. A,gold,producer,large,21.92,0.9821,0.9884,1.0071,0.735,FLAT,2.86,56.09,54.37,-50.05,47.11,50.02,1.0623,MED,EARLY,22.3915,24.7124,24.4036,0,52.8236,WEAK,31.2802
114,88,A1M.AX,Aic Mines,copper,producer,small,0.745,1.0774,1.2085,1.1956,1.2414,FLAT,50.51,125.76,67.42,-41.5,46.64,68.43,1.9107,HIGH,-,0.651,0.626,0.5396,1,85.7129,TREND+LEAD,31.2532
115,-66,APM.TO,Andean Precious Metals,gold,producer,mid,5.97,1.356,1.0071,0.9149,1.026,FLAT,-39.94,115.52,541.94,-54.78,55.6,79.26,0.6602,LOW,EARLY,6.2725,6.6598,7.8991,0,81.0384,WEAK,31.1938
117,1,GFI,Gold Fields Ltd,gold,producer,large,38.6,1.0247,1.0257,0.9934,0.9594,STRONG_UP,-10.95,62.87,180.09,-43.9,52.4,61.48,1.2621,MED,PROGRESS,38.231,42.2166,43.4528,0,53.5857,WEAK,31.0526
118,-31,SBSW,"ticker
SBSW    Sibanye Gold ADR
SBSW    Sibanye Gold ADR
Name: name, dtype: object",palladium,producer,large,9.67,1.2536,0.9503,0.8317,0.9478,FLAT,-28.57,44.0,114.45,-55.76,53.2,67.87,1.2508,MED,EARLY,10.8275,11.9664,12.6117,0,34.4922,WEAK,30.9105
120,-35,2899.HK,Zijin Mining Group H,copper,producer,large,32.08,0.8239,1.0275,0.9573,0.7117,STRONG_UP,-1.3,72.65,103.23,-36.05,51.84,51.47,1.2077,MED,EARLY,32.4126,34.6732,34.4771,0,73.1757,WEAK,30.8642
121,-11,FISH.V,Sailfish Royalty Corp.,gold,royalties_financial_services,small,4.5,1.1716,0.9988,1.1924,1.2852,STRONG_DOWN,36.36,86.22,291.5,-26.84,44.8,36.99,2.8215,HIGH,-,4.241,3.8942,3.53,1,104.4186,TREND+LEAD,30.849
122,17,OKLO,Oklo Inc.,uranium,producer,large,61.17,0.7753,1.0137,0.9828,1.1016,FLAT,-19.45,5.56,554.93,-73.83,50.8,103.01,1.0776,MED,EARLY,62.724,65.0344,85.04,0,2.7402,WEAK,30.6103
124,6,IMPUY,Impala Platinum,palladium,producer,large,12.12,1.3419,0.973,0.8643,1.0434,FLAT,-14.08,54.15,142.1,-53.35,53.2,79.24,1.1902,MED,EARLY,13.0155,14.3584,14.2668,0,36.3535,WEAK,30.3593
128,21,REG.V,Regulus Resources,copper,producer,mid,3.9,0.8092,0.9855,0.9935,0.9728,FLAT,4.0,69.57,107.45,-43.72,48.0,54.42,3.0956,HIGH,-,4.0235,4.0148,3.7384,1,61.3585,TREND_ONLY,29.8606
129,41,ITRG,"ticker
ITRG    Integra Resources
ITRG    Integra Resources
Name: name, dtype: object",silver,producer,mid,2.62,0.9189,1.0142,1.1257,0.9567,FLAT,-36.1,63.75,154.37,-50.87,50.0,58.13,1.7299,HIGH,PROGRESS,2.5445,2.7278,3.2355,0,54.834,WEAK,29.6811
131,79,GAU,Galiano Gold,gold,producer,mid,2.2,1.033,1.0113,1.0144,0.9799,FLAT,-10.2,64.18,27.91,-45.66,51.6,57.93,3.3249,HIGH,PROGRESS,2.1765,2.3522,2.5474,0,57.1663,WEAK,29.5944
132,16,NG,Novagold Resources,gold,producer,mid,7.8,1.1854,1.0169,1.0243,0.9773,FLAT,-20.65,88.41,134.94,-52.11,51.6,76.0,1.4167,MED,EARLY,7.854,8.4958,9.1926,0,60.0229,WEAK,29.5072
134,16,WRN,Western Copper and Gold Ord Shs,gold,producer,mid,2.37,1.2123,0.9499,0.9187,0.992,FLAT,-11.57,92.68,82.31,-44.44,52.0,68.0,1.2312,MED,EARLY,2.6575,2.7714,2.6203,0,70.8752,WEAK,29.3978
137,15,AEM,Agnico Eagle Mines,gold,producer,large,166.66,0.8746,0.9939,0.9816,0.9057,STRONG_UP,-0.08,39.0,159.05,-39.39,56.4,47.69,1.8058,HIGH,EARLY,170.8695,186.2542,184.1093,0,46.1263,WEAK,29.3714
138,-41,BRMS.JK,"ticker
BRMS.JK    Bumi Resources Minerals
BRMS.JK    Bumi Resources Minerals
Name: name, dtype: object",copper,producer,large,670.0,0.7577,1.4038,0.9629,0.6446,STRONG_UP,-33.0,58.77,392.65,-63.36,43.57,97.08,0.9289,LOW,PROGRESS,576.35,719.14,868.405,0,26.3753,WEAK,29.0608
139,24,300014.SZ,EVE ENERGY CO LTD-A,lithium,producer,large,66.66,0.6934,1.159,1.0594,0.8078,STRONG_UP,-6.42,58.17,58.66,-40.09,55.37,57.41,1.3844,MED,SHIFT,61.7855,66.0925,68.8185,0,56.1022,WEAK,29.0428
140,-17,KGC,Kinross Gold Corp,gold,producer,large,26.67,1.0885,1.0113,0.9767,0.9772,FLAT,-4.3,73.01,252.11,-37.69,57.6,55.48,0.9362,LOW,EARLY,27.5035,29.8157,28.8197,0,75.8006,WEAK,28.8937
141,15,WGX.TO,Westgold Resources,gold,producer,mid,4.92,1.1906,1.0068,1.0445,0.9932,FLAT,-12.3,89.23,105.0,-45.64,52.8,57.59,0.4188,LOW,PROGRESS,4.8905,5.4014,5.4864,0,81.8091,WEAK,28.7449
142,83,MYRUF,Myriad Uranium Corp.,uranium,producer,small,0.4162,1.5354,1.2791,1.3553,1.2258,FLAT,75.69,109.04,149.52,-56.73,48.8,90.77,4.516,HIGH,-,0.3135,0.3365,0.3135,1,58.6227,TREND+LEAD,28.5942
146,-20,RSG.AX,Resolute Mining,gold,producer,mid,1.16,1.1965,1.0767,1.0203,0.8598,STRONG_UP,4.5,90.16,132.0,-39.33,50.99,68.85,1.2511,MED,EARLY,1.1803,1.2744,1.2068,0,66.775,WEAK,28.0246
147,-22,PAAS,Pan American Silver,silver,producer,large,49.0,0.9647,0.9929,0.9561,0.9965,FLAT,-1.42,71.92,142.47,-35.33,53.2,58.56,1.1765,MED,EARLY,51.404,54.3172,49.4108,0,65.3372,WEAK,28.0191
148,-7,0661.HK,China Daye Non-Ferrous Metals Mining,copper,producer,mid,0.105,0.9636,1.0057,0.9191,0.6239,STRONG_UP,11.7,101.92,50.0,-57.82,42.86,99.36,1.3832,MED,PROGRESS,0.1009,0.1142,0.1149,0,43.9656,WEAK,27.9754
149,37,AGI,Alamos Gold Inc,gold,producer,large,36.34,0.8662,1.0014,0.9636,0.9232,STRONG_UP,-3.26,37.67,130.2,-40.29,56.0,55.77,1.6727,HIGH,EARLY,37.5178,41.1997,39.2835,0,37.8248,WEAK,27.9308
151,-5,1164.HK,CGN Mining Co,uranium,producer,large,2.9,0.9497,0.9593,0.8999,0.6909,STRONG_UP,-4.61,29.3,7.57,-47.91,48.57,63.79,2.3791,HIGH,EARLY,3.1055,3.6342,3.6333,0,22.308,WEAK,27.7513
153,38,FPC.V,Falco Resources,gold,explorer,small,0.6,1.51,1.1639,1.2948,1.6646,STRONG_DOWN,46.34,140.0,160.87,-41.38,39.6,74.17,1.8292,HIGH,-,0.4953,0.477,0.4089,1,74.7472,TREND+LEAD,27.6996
154,18,MMA.AX,Maronan Metals ltd,silver,producer,small,0.51,1.272,1.2134,1.6534,1.4187,FLAT,61.9,126.67,100.0,-55.64,40.71,92.77,1.7976,HIGH,-,0.4017,0.3591,0.3858,1,55.5848,TREND+LEAD,27.6746
158,-34,EXK,Endeavour Silver Corp,silver,producer,mid,8.61,1.0302,0.9778,0.9841,0.9882,STRONG_DOWN,-8.01,83.58,121.91,-47.45,53.2,76.21,1.2229,MED,EARLY,8.955,9.434,9.4341,0,58.3462,WEAK,26.7706
160,56,CUU.V,Copper Fox Metals,copper,producer,small,0.67,1.279,1.1618,1.0576,1.0617,FLAT,19.64,168.0,191.3,-39.29,37.2,93.44,5.1591,HIGH,-,0.639,0.616,0.5528,1,66.8836,TREND+LEAD,26.7066
164,-37,LAC.TO,LITHIUM AMERICAS CORP,lithium,producer,mid,6.19,0.7601,0.9774,0.9157,0.9877,FLAT,-2.52,73.39,57.11,-63.78,48.4,76.38,0.7228,LOW,EARLY,6.698,6.8268,6.9987,0,46.5049,WEAK,26.2913
168,-60,247540.KQ,ECOPRO BM CO LTD,lithium,producer,large,172300.0,0.8314,1.0162,0.96,0.7153,STRONG_UP,-3.96,89.64,-11.19,-35.05,51.24,73.48,0.8531,LOW,EARLY,189180.0,200574.0,172416.279,0,62.5107,WEAK,25.5538
172,-6,GGD.TO,Gogold Resources Inc,gold,producer,mid,3.43,0.9854,1.0205,1.1289,1.4418,STRONG_DOWN,16.27,56.62,152.21,-41.22,54.0,61.7,3.9749,HIGH,-,3.3025,3.0646,2.9175,1,49.5548,TREND_ONLY,25.3478
174,11,IE,"ticker
IE         Ivanhoe Electric
IE    Ivanhoe Electric Inc.
Name: name, dtype: object",gold,producer,mid,11.4,0.9125,1.0025,0.9837,0.9805,STRONG_UP,-18.22,45.04,20.38,-49.2,54.4,77.71,2.4202,HIGH,EARLY,12.1675,13.0692,13.9066,0,31.5285,WEAK,25.0688
175,54,GENM.TO,"ticker
GENM.TO    Generation Mining Ltd
GENM.TO    Generation Mining Ltd
Name: name, dtype: object",palladium,explorer,small,0.71,1.7411,1.1661,1.2466,1.4784,STRONG_DOWN,-4.05,100.0,167.92,-41.76,44.4,70.73,1.8739,HIGH,-,0.6105,0.6308,0.6298,1,62.7739,TREND+LEAD,25.0259
177,-17,3939.HK,"ticker
3939.HK    Wanguo Gold Group
3939.HK       Wanguo Gold GP
Name: name, dtype: object",gold,producer,large,9.71,0.7799,0.9709,0.9454,0.6458,STRONG_UP,27.09,23.95,474.15,-51.25,46.12,82.86,1.2085,MED,EARLY,10.4865,11.608,10.87,0,13.3314,WEAK,24.7233
178,31,III.TO,Imperial Metals,copper,producer,mid,6.93,0.7237,0.9928,1.066,0.7978,FLAT,-15.9,51.64,228.44,-54.57,52.4,71.13,1.2662,MED,PROGRESS,6.808,6.9814,7.9614,0,38.043,WEAK,24.7102
180,-47,010130.KS,Korea Zinc Ord Shs,copper,producer,large,1209000.0,0.7061,1.0124,0.8504,0.5785,STRONG_UP,-16.72,47.97,154.89,-45.48,46.28,59.16,0.5858,LOW,EARLY,1296650.0,1466378.67,1345558.1481,0,37.5229,WEAK,24.6161
181,1,GMD.AX,Genesis Minerals,gold,producer,large,6.22,0.8677,1.134,1.1225,1.0962,STRONG_UP,-3.57,37.92,243.65,-42.99,52.57,71.97,1.1211,MED,SHIFT,5.75,6.0884,6.4066,0,27.6953,WEAK,24.4124
185,-38,PPTA.TO,Perpetua Resources,gold,explorer,mid,34.42,1.1556,0.9898,0.9784,0.9696,STRONG_UP,-3.01,83.67,270.91,-41.5,52.4,76.89,0.6804,LOW,EARLY,34.637,38.121,36.754,0,57.0214,WEAK,24.0417
186,13,MARI.TO,Marimaca Copper,copper,producer,mid,8.13,0.6771,1.0234,0.986,0.8121,STRONG_UP,-27.28,41.88,115.65,-43.83,46.8,55.77,1.5402,HIGH,PROGRESS,7.9305,8.2512,10.0413,0,35.1481,WEAK,23.9956
187,30,MGA.TO,Mega Uranium Ltd.,uranium,producer,small,0.67,1.7576,1.0464,1.0526,1.1629,STRONG_DOWN,76.32,139.29,91.43,-32.91,42.4,90.59,1.9623,HIGH,-,0.6295,0.6794,0.5483,1,65.1917,TREND+LEAD,23.7616
189,34,OR,Osisko Gold royalties_financial_services,gold,royalties_financial_services,large,34.86,0.853,0.9995,1.0121,1.0314,STRONG_DOWN,-1.65,35.57,113.86,-33.96,58.8,50.99,2.0216,HIGH,EARLY,35.1765,37.2694,37.6443,0,41.0215,WEAK,23.6705
190,23,WPM,"ticker
WPM    Wheaton Precious Metals
WPM    Wheaton Precious Metals
WPM    Wheaton Precious Metals
WPM    Wheaton Precious Metals
Name: name, dtype: object",palladium,royalties_financial_services,large,122.57,1.2002,1.023,0.9831,1.1838,FLAT,6.84,37.86,130.3,-34.92,56.0,54.66,1.4495,MED,EARLY,123.3153,131.5307,123.3515,0,38.7928,WEAK,23.438
191,33,HMY,Harmony Gold Mining,gold,producer,large,17.01,0.7693,1.0403,1.0214,1.2639,FLAT,-16.12,22.27,94.65,-48.85,49.2,67.59,1.336,MED,SHIFT,16.8375,16.7726,17.93,0,16.2074,WEAK,23.3625
192,-73,SLI.V,STANDARD LITHIUM LTD,lithium,producer,mid,4.76,0.8183,0.9489,0.9561,0.8419,FLAT,-27.33,86.67,178.36,-43.01,52.8,75.66,0.689,LOW,EARLY,5.128,5.1692,5.5915,0,60.4811,WEAK,23.2865
193,21,GROY,Gold Royalty Corp,gold,royalties_financial_services,mid,2.87,0.7851,0.9666,0.9329,0.8847,STRONG_UP,-27.89,24.78,97.93,-48.18,52.4,51.22,1.5258,HIGH,EARLY,3.029,3.3366,3.8268,0,25.3535,WEAK,23.2626
194,-35,SLX.AX,Silex Systems,uranium,producer,mid,5.77,1.0648,1.0757,1.0763,1.0932,STRONG_DOWN,-22.86,44.97,8.05,-53.38,52.96,74.59,1.0387,MED,EARLY,5.84,5.8668,6.7814,0,31.9328,WEAK,23.1101
196,-21,1818.HK,Zhaojin Mining,gold,producer,large,19.77,0.619,0.9569,0.9421,0.6319,STRONG_UP,-30.07,-1.61,46.09,-54.32,49.39,57.96,1.3659,MED,EARLY,20.8849,25.8604,29.7589,0,-1.3758,WEAK,22.9403
197,41,GCU.TO,Gunnison Copper,copper,producer,small,0.45,0.8104,1.0776,0.9848,0.9325,STRONG_UP,25.0,69.81,221.43,-48.11,41.6,68.3,1.8431,HIGH,-,0.434,0.4324,0.4262,1,42.5205,TREND_ONLY,22.9035
199,63,ISO.TO,IsoEnergy Ltd.,uranium,producer,mid,16.9,1.2692,1.1236,1.163,1.2388,STRONG_DOWN,52.94,72.8,5.89,-29.99,55.2,82.79,2.9961,HIGH,-,15.4375,15.771,14.1759,1,48.5403,TREND+LEAD,22.6031
200,5,LEU,Centrus Energy -A,uranium,producer,mid,191.39,0.7397,1.1215,1.1366,0.9961,FLAT,-13.43,0.71,348.96,-66.37,51.2,91.39,2.3912,HIGH,SHIFT,174.8825,189.5228,247.5686,0,0.398,WEAK,22.556
201,5,URG,Ur-Energy Inc,uranium,producer,mid,1.5,1.0802,0.9102,1.026,1.0055,FLAT,11.94,47.06,3.45,-45.71,47.2,88.29,4.4391,HIGH,EARLY,1.652,1.6838,1.5884,0,25.1577,WEAK,22.4453
202,33,FNV,Franco-Nevada Corp,gold,royalties_financial_services,large,219.26,0.8352,1.0153,1.0213,0.9587,FLAT,5.54,32.74,89.47,-25.68,56.0,39.15,1.6152,HIGH,EARLY,222.6727,232.9649,224.9799,0,46.8357,WEAK,22.3631
204,41,RMS.AX,Ramelius Resources,gold,producer,large,3.22,0.796,1.0376,1.0978,0.8661,FLAT,-11.13,26.51,82.11,-43.63,48.22,61.09,1.2774,MED,PROGRESS,3.174,3.4536,3.8071,0,20.9276,WEAK,22.2258
