rank,delta_rank,ticker,name,sector,industry,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
987,152,STNE,STONECO LTD CLASS A,Financials,,mid,9.69,0.6562,0.865,0.7413,0.6409,STRONG_UP,-33.66,-16.16,-23.34,-39.72,48.4,59.22,1.9422,HIGH,EARLY,11.4733,11.5517,13.0598,0,-13.2053,WEAK,11.7637
1007,186,ACN,Accenture,Information Technology,IT Consulting & Other Services,large,159.64,0.3952,0.8731,0.7759,0.6636,STRONG_UP,-33.63,-49.5,-46.35,-49.94,46.4,42.53,1.7832,HIGH,EARLY,180.873,190.3463,234.3553,0,-54.007,WEAK,11.4846
1068,-3,OPCH,OPTION CARE HEALTH INC,Health Care,,mid,19.78,0.4869,0.9395,0.6581,0.5258,STRONG_UP,-30.96,-37.78,-34.0,-46.46,43.2,58.09,2.0891,HIGH,EARLY,24.2785,26.9382,29.5178,0,-28.0954,WEAK,10.5598
1075,233,MMM,3M,Industrials,Industrial Conglomerates,large,147.1,0.7928,1.0085,0.9171,0.7745,STRONG_UP,-12.02,1.31,53.1,-18.77,50.8,25.88,1.7356,HIGH,PROGRESS,145.894,147.594,156.7937,0,2.5628,WEAK,10.4872
1081,48,WK,WORKIVA INC CLASS A,Information Technology,,mid,44.31,0.4804,0.8351,0.7399,0.6501,STRONG_UP,-52.51,-38.61,-47.46,-52.51,46.8,47.37,1.5,HIGH,EARLY,53.2125,57.1992,75.3666,0,-38.1472,WEAK,10.3808
1093,-19,MELI,Mercado Libre,Consumer Discretionary,Catalog/Specialty Distribution,large,1562.0,0.4768,0.8232,0.7867,0.7123,STRONG_UP,-25.6,-39.08,-7.24,-40.42,48.8,46.2,2.2148,HIGH,EARLY,1781.059,1746.2128,2065.9416,0,-41.2788,WEAK,10.1683
1109,119,NRG,NRG Energy,Utilities,Independent Power Producers & Energy Traders,large,131.08,0.6746,0.9107,0.736,0.7438,FLAT,-19.01,-13.8,64.51,-28.55,50.8,50.26,1.7394,HIGH,EARLY,151.1719,153.2341,158.4375,0,-13.9515,WEAK,9.9907
1119,60,EPAM,EPAM Systems,Information Technology,IT Consulting & Other Services,mid,90.39,0.3837,0.8546,0.6637,0.5072,STRONG_UP,-49.83,-50.98,-51.68,-59.17,50.8,51.52,1.7464,HIGH,EARLY,113.704,126.7162,163.2316,0,-50.2638,WEAK,9.9026
1127,141,PDD,PDD Holdings,Technology,EDP Services,large,99.6,0.6556,0.967,0.921,0.9096,STRONG_UP,-27.36,-16.23,-28.19,-30.7,49.6,33.31,1.5016,HIGH,PROGRESS,99.592,100.4688,114.3497,0,-24.1598,WEAK,9.7671
1158,-25,DXCM,Dexcom,Health Care,Health Care Equipment,large,58.57,0.5298,0.9477,0.8974,0.8237,STRONG_UP,0.76,-32.3,-53.5,-38.75,48.4,37.05,1.5122,HIGH,EARLY,60.987,63.715,68.4521,0,-42.201,WEAK,9.256
1167,-72,BRSL,BRIGHTSTAR LOTTERY PLC,Consumer Discretionary,,mid,10.97,0.6505,0.852,0.8069,0.7568,STRONG_UP,-32.64,-16.87,-29.53,-38.19,47.6,35.36,2.4934,HIGH,EARLY,12.687,12.7295,14.6392,0,-22.7155,WEAK,9.1546
1223,176,HAE,HAEMONETICS CORP,Health Care,,mid,57.01,0.6499,1.0334,0.8677,0.9053,FLAT,-20.52,-16.96,-41.45,-40.06,51.2,35.77,1.8149,HIGH,EARLY,57.9415,58.7136,62.7557,0,-24.2697,WEAK,8.3691
1247,-72,PAGS,PAGSEGURO DIGITAL LTD CLASS A,Financials,,mid,8.63,0.7324,0.8404,0.7348,0.774,FLAT,-11.01,-6.41,-27.84,-26.36,48.4,52.99,2.7036,HIGH,EARLY,10.1955,10.0168,9.6555,0,-5.8535,WEAK,7.9152
1356,64,AIG,American International Group,Financials,Multi-line Insurance,large,75.78,0.7405,0.9772,0.9269,0.8854,STRONG_UP,0.63,-5.38,-0.37,-16.98,51.2,21.39,1.5049,HIGH,EARLY,76.5645,76.3264,77.6076,0,-12.8811,WEAK,6.2769
1394,36,SHW,Sherwin-Williams,Materials,Specialty Chemicals,large,306.34,0.6884,0.9429,0.8784,0.7542,STRONG_UP,-10.82,-12.04,-0.76,-18.74,46.0,29.05,1.6941,HIGH,EARLY,325.0,324.1148,340.0902,0,-19.0597,WEAK,5.6055
1516,-2,EXPO,EXPONENT INC,Industrials,,mid,54.54,0.558,0.8473,0.7531,0.7467,STRONG_UP,-22.49,-28.69,-40.56,-31.36,46.0,29.74,1.8708,HIGH,EARLY,64.7825,66.2855,69.4046,0,-44.3824,WEAK,2.0644
