rank,delta_rank,ticker,name,commodity,type,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
121,10,MARI.TO,Marimaca Copper,copper,producer,mid,8.69,0.814,0.9505,0.9411,0.6866,STRONG_UP,-26.85,96.61,139.39,-37.79,49.0,47.94,0.8093,LOW,PROGRESS,8.5655,9.9096,10.3825,0,98.7424,WEAK,29.6657
128,108,0666.HK,REPT Bettero Energy Co,lithium,producer,large,15.98,0.7637,0.9692,1.0062,1.0937,STRONG_DOWN,5.76,68.39,7.1,-29.98,48.56,51.11,1.517,HIGH,-,15.853,14.496,13.3746,1,64.9757,TREND_ONLY,28.3209
133,100,300207.SZ,SUNWODA ELECTRONIC CO LTD-A,lithium,producer,large,24.53,0.6534,0.9372,0.9046,0.8114,STRONG_UP,-25.86,44.07,70.03,-38.09,53.11,37.18,0.878,LOW,EARLY,26.3845,25.4218,26.1435,0,62.9558,WEAK,26.5811
138,76,LAC.TO,LITHIUM AMERICAS CORP,lithium,producer,mid,5.78,0.6809,1.0161,0.8532,0.6795,STRONG_UP,-49.96,50.13,-38.64,-63.78,50.6,67.23,0.8309,LOW,PROGRESS,5.678,6.2572,6.2647,0,37.7298,WEAK,25.5478
140,56,VZLA,Vizsla Silver Corp,silver,producer,mid,3.3,0.6446,0.9638,0.8737,0.5188,STRONG_UP,-26.17,69.23,126.03,-56.27,55.02,80.04,0.596,LOW,EARLY,3.344,3.9852,4.1769,0,47.5897,WEAK,25.4035
149,137,PNN.AX,Power Minerals,uranium,producer,small,0.125,0.815,1.0417,1.0601,1.3317,STRONG_DOWN,-3.85,98.41,-19.35,-64.89,38.4,108.31,5.3349,HIGH,-,0.1125,0.1104,0.0976,1,34.891,TREND_ONLY,22.8072
152,127,NNE,Nano Nuclear Energy,uranium,producer,mid,22.49,0.3734,1.0566,0.9577,0.6953,STRONG_UP,-60.29,-9.09,333.33,-66.45,46.59,77.54,1.6437,HIGH,PROGRESS,21.5325,24.8364,33.5413,0,-5.4645,WEAK,22.2988
153,108,AMMN.JK,"ticker
AMMN.JK    Amman Mineral Internasional
AMMN.JK    Amman Mineral Internasional
Name: name, dtype: object",copper,producer,large,5525.0,0.4941,1.0271,0.8197,0.8245,FLAT,-21.07,19.33,-36.86,-48.75,48.73,86.63,1.1921,MED,PROGRESS,5248.0,6569.2,7306.425,0,10.8735,WEAK,22.2393
154,88,SMR,Nuscale Power Corp,uranium,producer,mid,9.86,0.2522,0.921,0.8341,0.491,STRONG_UP,-74.85,-38.61,75.76,-82.86,48.19,85.33,1.1951,MED,EARLY,11.1305,13.3602,27.965,0,-21.8023,WEAK,21.825
156,149,CY5.AX,Cygnus Metals,copper,producer,small,0.14,0.7431,1.026,0.81,0.6168,STRONG_UP,7.69,79.49,145.61,-52.0,37.6,94.68,1.9848,HIGH,-,0.1375,0.1726,0.1359,1,31.5665,TREND_ONLY,21.348
157,126,WA1.AX,WA1 Resources,copper,producer,mid,15.56,0.6567,1.0619,1.0881,0.7566,FLAT,-23.12,58.61,5.85,-41.26,54.4,61.12,0.8495,LOW,SHIFT,14.0515,15.4808,17.1879,0,52.1692,WEAK,21.2313
158,31,TSLA,TESLA INC,lithium,producer,large,343.25,0.5719,0.8737,0.8072,0.7156,STRONG_UP,-20.74,26.1,94.06,-29.93,52.21,36.23,1.2672,MED,EARLY,376.2635,397.6616,397.3265,0,37.615,WEAK,21.1215
166,125,GCU.TO,Gunnison Copper,copper,producer,small,0.44,0.6874,0.942,0.8406,0.9253,FLAT,-10.2,66.04,175.0,-48.11,39.36,75.2,1.8672,HIGH,-,0.4294,0.5017,0.3851,1,34.5644,TREND_ONLY,20.0119
168,95,IVN.TO,Ivanhoe Mines Class A,copper,producer,large,10.96,0.3735,0.9935,0.8154,0.6378,STRONG_UP,-27.56,-9.79,-38.5,-45.14,51.41,65.28,1.549,HIGH,EARLY,11.446,14.278,13.5231,0,-7.7133,WEAK,19.7871
170,128,VUL.AX,VULCAN ENERGY RESOURCES LTD,lithium,producer,mid,3.74,0.4372,1.1377,1.0389,0.6935,STRONG_UP,-45.16,-3.61,48.41,-61.57,49.2,59.83,1.0248,MED,SHIFT,3.224,3.5596,4.4624,0,-2.9672,WEAK,19.3551
171,146,AMI.AX,"ticker
AMI.AX    Aurelia Metals
AMI.AX    Aurelia Metals
Name: name, dtype: object",copper,producer,small,0.275,0.5693,1.048,1.0126,0.9424,STRONG_UP,5.77,37.5,48.65,-50.72,40.8,66.22,1.9488,HIGH,-,0.2575,0.2883,0.2439,1,23.1048,TREND_ONLY,19.0553
173,91,ZIM.AX,Zimplats Holdings,platinum,producer,mid,18.5,0.8355,1.0591,1.0444,0.918,STRONG_UP,-3.75,54.17,0.16,-37.4,47.6,63.38,0.7051,LOW,PROGRESS,17.556,19.7266,18.5557,0,40.6806,WEAK,18.9439
174,129,1211.HK,BYD CO LTD-H,lithium,producer,large,106.8,0.4383,0.9796,1.0588,0.9727,FLAT,-1.66,-3.36,58.71,-41.32,46.91,41.19,1.504,HIGH,-,102.905,99.081,106.13,1,-3.8251,TREND_ONLY,18.9405
175,95,BOE.AX,Boss Energy Ltd.,uranium,producer,mid,1.665,0.3067,1.0463,1.1185,0.9995,FLAT,-17.57,-25.34,-66.23,-74.73,44.4,82.56,0.9962,LOW,SHIFT,1.5565,1.651,1.984,0,-13.6256,WEAK,18.0329
183,106,ERA.PA,ERAMET,lithium,producer,mid,50.2,0.5518,0.981,0.853,0.6529,STRONG_UP,-13.6,21.66,-29.83,-47.01,51.79,83.57,0.5562,LOW,EARLY,50.981,58.13,56.0022,0,13.4248,WEAK,16.5533
185,67,IVPAF,Ivanhoe Mines Ltd,palladium,producer,large,7.423,0.6247,0.8594,0.8219,0.7421,STRONG_UP,-31.4,-13.74,-43.42,-46.64,51.21,65.84,0.7116,LOW,EARLY,8.406,10.5368,9.7997,0,-10.6839,WEAK,16.1787
189,125,LCID,LUCID GROUP INC,lithium,producer,mid,8.82,0.1569,0.8953,0.8087,0.7211,STRONG_UP,-59.93,-65.41,-67.33,-71.82,42.17,74.99,1.0133,MED,EARLY,9.839,10.0964,16.3907,0,-36.7838,WEAK,15.3493
213,111,VISC.ST,Gruvaktiebolaget Viscaria Class B,copper,producer,mid,15.06,0.3214,0.9604,0.8907,0.7265,STRONG_UP,-12.54,-22.37,-41.4,-50.26,47.35,52.11,0.6481,LOW,EARLY,15.275,17.456,16.6431,0,-20.3276,WEAK,11.1568
225,116,2362.HK,JInchuan Group Interntional,copper,explorer,large,0.64,0.414,0.9527,1.0126,0.9253,FLAT,0.0,0.0,-25.4,0.0,0.0,0.0,,LOW,EARLY,0.64,0.64,0.64,0,,WEAK,0.0
