rank,delta_rank,ticker,name,commodity,type,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
92,-5,002176.SZ,JIANGXI SPECIAL ELECTRIC -A,lithium,producer,large,15.15,0.8748,0.9097,1.2732,1.185,FLAT,46.8,110.71,49.26,-28.5,51.04,57.27,2.1082,HIGH,-,12.809,11.1032,9.9604,1,98.666,TREND_ONLY,36.3951
95,79,AIS.AX,Aeris Resources,copper,producer,mid,0.415,1.0205,0.9487,1.0338,0.8109,FLAT,2.47,130.56,69.39,-46.67,43.08,68.33,2.2066,HIGH,PROGRESS,0.3815,0.4175,0.4396,0,82.3113,WEAK,35.6579
96,16,GROY,Gold Royalty Corp,gold,royalties_financial_services,mid,3.61,1.1781,0.9502,1.0392,0.8765,FLAT,13.88,122.84,95.14,-39.54,54.0,51.7,0.6605,LOW,PROGRESS,3.5655,3.7048,3.8078,0,128.3043,WEAK,35.5988
102,73,29M.AX,29Metals,copper,producer,mid,0.26,0.8853,1.0079,0.6477,0.619,STRONG_UP,-40.23,100.0,-40.91,-66.41,49.01,95.3,1.7768,HIGH,PROGRESS,0.2545,0.3241,0.4052,0,51.4271,WEAK,35.3084
108,38,IGO.AX,IGO LTD,lithium,producer,large,8.34,0.8343,1.0547,0.8841,0.8124,STRONG_UP,68.15,100.96,10.94,-27.32,54.94,62.39,1.6415,HIGH,-,8.1335,7.9256,6.8063,1,88.9077,TREND_ONLY,34.8291
131,27,UROY,Uranium Royalty Corp.,uranium,royalties_financial_services,small,4.0,0.9736,1.0421,1.0319,0.9498,STRONG_UP,11.42,107.25,53.26,-39.74,51.2,59.26,1.5949,HIGH,-,3.788,3.7188,3.7676,1,92.6662,TREND_ONLY,32.3645
134,-43,300014.SZ,EVE ENERGY CO LTD-A,lithium,producer,large,69.9,0.6796,0.9114,0.9952,0.9004,FLAT,-16.38,63.7,81.03,-34.07,53.53,49.23,1.6195,HIGH,-,70.7555,67.6038,66.4349,1,69.2659,TREND_ONLY,32.1984
137,-71,SLI.V,STANDARD LITHIUM LTD,lithium,producer,mid,5.39,0.9858,1.0211,0.9845,0.7324,STRONG_UP,15.42,137.44,148.39,-43.01,54.0,72.22,0.3923,LOW,SHIFT,5.1815,5.2766,5.3908,0,102.7697,WEAK,31.992
145,-92,LEU,Centrus Energy -A,uranium,producer,mid,207.33,1.0406,0.9945,1.0227,0.7467,FLAT,-25.36,121.51,371.1,-61.35,51.2,91.33,0.7506,LOW,SHIFT,205.8525,198.8286,251.598,0,68.117,WEAK,30.6238
155,0,NG,Novagold Resources,gold,producer,mid,8.75,1.2238,0.9966,0.9698,0.9508,STRONG_UP,11.61,131.48,198.63,-45.56,53.2,91.37,0.6939,LOW,EARLY,9.037,9.628,8.8885,0,76.5548,WEAK,28.8332
166,-5,MMA.V,Midnight Sun Mining,copper,producer,small,1.25,0.907,0.9287,0.92,1.0274,FLAT,-12.59,104.92,455.56,-43.68,44.8,63.68,1.7309,HIGH,-,1.234,1.2383,1.2348,1,73.8117,TREND_ONLY,27.9026
169,-6,BRMS.JK,"ticker
BRMS.JK    Bumi Resources Minerals
BRMS.JK    Bumi Resources Minerals
Name: name, dtype: object",copper,producer,large,750.0,0.8782,0.8573,0.8623,0.7259,FLAT,-13.29,98.41,413.7,-48.47,45.15,85.44,0.6476,LOW,EARLY,837.5,843.0,844.45,0,52.0053,WEAK,27.5708
176,-14,III.TO,Imperial Metals,copper,producer,mid,6.3,0.7746,0.8749,0.741,0.5644,STRONG_UP,-9.48,75.0,137.74,-54.42,51.6,68.57,0.8521,LOW,EARLY,7.2335,7.917,7.6404,0,56.4387,WEAK,26.4868
177,-35,MARI.TO,Marimaca Copper,copper,producer,mid,8.56,0.7927,0.9938,0.967,0.7635,STRONG_UP,-20.37,79.08,125.26,-38.9,47.6,48.11,0.8531,LOW,PROGRESS,8.4205,8.7184,10.3512,0,78.2412,WEAK,26.1995
182,71,DVP.AX,Develop Global,copper,producer,mid,6.03,0.7714,0.9956,1.048,1.2055,STRONG_DOWN,84.4,74.28,154.43,-38.4,50.2,66.98,1.8254,HIGH,-,5.539,5.0814,4.4819,1,55.6693,TREND_ONLY,25.7983
195,8,VZLA,Vizsla Silver Corp,silver,producer,mid,3.56,0.655,0.9469,1.0889,0.9247,FLAT,-6.81,51.49,145.52,-56.27,54.8,63.05,0.5292,LOW,SHIFT,3.4155,3.4978,4.2111,0,44.7521,WEAK,23.9268
203,-6,NFG.V,New Found Gold Corp,gold,explorer,mid,2.97,0.8627,0.9674,1.1066,0.8097,FLAT,6.83,63.19,-39.76,-51.05,50.8,66.83,0.8502,LOW,SHIFT,2.865,2.9224,3.1993,0,48.0307,WEAK,23.1137
204,31,ARTG.V,Artemis Gold Inc,gold,producer,large,34.17,0.8011,0.9544,0.8936,0.9079,FLAT,-0.81,51.53,235.0,-30.26,52.4,53.75,1.0592,MED,EARLY,37.1705,37.9524,35.6781,0,50.2357,WEAK,22.8813
206,21,ITRG,"ticker
ITRG    Integra Resources
ITRG    Integra Resources
Name: name, dtype: object",silver,producer,mid,2.89,0.7265,0.9495,0.9576,0.8368,FLAT,8.65,68.02,275.32,-45.67,50.0,63.1,0.4922,LOW,EARLY,2.9055,3.0694,3.1222,0,53.9012,WEAK,22.728
210,-10,SMR,Nuscale Power Corp,uranium,producer,mid,12.55,0.3379,1.0227,1.2584,0.7062,FLAT,-61.34,-28.08,114.16,-82.86,46.4,92.53,1.2413,MED,SHIFT,12.07,11.6306,24.8228,0,-14.0811,WEAK,22.3935
214,-32,NNE,Nano Nuclear Energy,uranium,producer,mid,27.45,0.536,1.1684,1.2211,0.9576,FLAT,-28.57,14.09,443.56,-66.45,46.8,95.4,1.1443,MED,SHIFT,24.7298,23.4069,32.3491,0,6.912,WEAK,21.8418
217,-29,300207.SZ,SUNWODA ELECTRONIC CO LTD-A,lithium,producer,large,26.73,0.5731,0.9307,0.9723,0.8855,FLAT,-19.56,38.05,75.94,-38.09,52.7,48.32,0.887,LOW,EARLY,28.0405,26.88,26.9994,0,41.5012,WEAK,21.7939
220,0,600547.SS,Shandong Gold Ord. A,gold,producer,large,36.5,0.6448,0.9336,0.9661,0.6655,FLAT,-0.87,21.96,23.25,-43.28,49.38,58.83,1.4278,MED,EARLY,37.6255,41.3064,38.6843,0,18.434,WEAK,21.5804
221,25,ERA.AX,Energy Resources Of Australia,uranium,producer,mid,0.004,0.9396,0.9926,0.9235,1.3266,FLAT,60.0,100.0,-92.16,-50.0,24.9,169.61,7.5306,HIGH,-,0.0038,0.0035,0.0028,1,14.6807,TREND_ONLY,21.5437
226,29,CHN.AX,Challice Mining,palladium,producer,mid,1.565,1.0225,1.0789,1.0369,1.0063,STRONG_UP,-13.3,38.5,8.68,-53.73,47.43,75.67,0.8513,LOW,PROGRESS,1.5572,1.5854,1.8831,0,24.1291,WEAK,21.2158
237,-28,FOM.TO,Foran Mining,copper,producer,mid,5.44,0.702,0.8739,0.8942,0.9405,STRONG_DOWN,43.16,58.6,26.81,-32.7,48.5,71.3,3.0532,HIGH,-,5.449,6.1136,4.4181,1,39.8615,TREND_ONLY,20.3519
239,-17,NST.AX,Northern Star Resources,gold,producer,large,21.16,0.5791,0.9081,0.9082,0.8371,FLAT,-12.82,9.54,54.07,-45.32,53.36,66.41,1.0595,MED,EARLY,22.425,23.0461,23.584,0,7.6688,WEAK,20.2335
243,-52,LUG.TO,Lundin Gold Inc,gold,producer,large,95.99,0.7897,0.9903,0.8524,0.9813,FLAT,-3.4,49.38,429.46,-31.2,57.6,63.12,0.7759,LOW,EARLY,101.3515,105.7764,99.9849,0,45.0624,WEAK,20.0394
245,-50,PSAB.JK,J Resources Asia,gold,producer,large,510.0,0.9234,0.8881,1.0507,0.9324,FLAT,-8.93,74.66,237.75,-35.21,39.24,80.93,0.8454,LOW,EARLY,542.25,530.06,536.18,0,36.1987,WEAK,19.8133
257,35,AMMN.JK,"ticker
AMMN.JK    Amman Mineral Internasional
AMMN.JK    Amman Mineral Internasional
Name: name, dtype: object",copper,producer,large,4210.0,0.2561,0.7583,0.7645,0.6098,FLAT,-41.53,-42.13,-57.15,-52.16,45.57,82.76,2.3191,HIGH,EARLY,5251.25,5650.7,6993.3,0,-23.1983,WEAK,18.1627
264,4,RMS.AX,Ramelius Resources,gold,producer,large,3.52,0.6624,0.9402,0.9387,0.8422,STRONG_UP,4.92,25.29,87.57,-33.84,47.83,58.34,0.8127,LOW,EARLY,3.712,3.8778,3.744,0,20.7335,WEAK,17.3359
267,-19,DYL.AX,Deep Yellow Ltd.,uranium,producer,mid,1.73,0.602,0.9358,0.8567,0.7232,STRONG_UP,12.34,28.15,7.12,-44.5,47.83,74.59,0.8715,LOW,EARLY,1.909,1.9506,1.9293,0,18.0497,WEAK,16.6957
268,9,IVPAF,Ivanhoe Mines Ltd,palladium,producer,large,8.62,0.6622,1.1133,1.0962,0.7655,STRONG_UP,-5.48,-10.3,-40.8,-46.64,51.2,65.51,0.0481,LOW,PROGRESS,8.5365,8.7198,9.8765,0,-8.0514,WEAK,16.6649
270,-13,WA1.AX,WA1 Resources,copper,producer,mid,15.75,0.5984,0.9275,1.0073,1.0093,STRONG_DOWN,3.69,35.19,-18.73,-41.26,54.55,61.01,0.6025,LOW,SHIFT,15.0125,14.867,17.0203,0,31.4667,WEAK,16.5219
271,0,VISC.ST,Gruvaktiebolaget Viscaria Class B,copper,producer,mid,19.16,0.4219,1.0532,1.1663,1.0854,FLAT,0.1,-4.68,-16.88,-47.57,46.96,53.72,2.2305,HIGH,-,17.149,16.5104,16.71,1,-4.0881,TREND_ONLY,16.3947
278,6,PNR.AX,Pantoro Gold,gold,producer,mid,3.39,0.5498,0.9563,0.9204,0.7682,STRONG_UP,-30.1,3.99,131.87,-52.82,51.38,83.56,0.5443,LOW,EARLY,3.5665,3.8582,4.7505,0,2.452,WEAK,16.0795
283,-39,LCID,LUCID GROUP INC,lithium,producer,mid,6.34,0.1049,0.9156,0.6384,0.4583,STRONG_UP,-64.7,-74.74,-76.52,-81.6,40.0,68.43,,LOW,EARLY,6.8265,8.6264,14.5336,0,-43.689,WEAK,15.1589
284,5,VUL.AX,VULCAN ENERGY RESOURCES LTD,lithium,producer,mid,3.73,0.3337,0.9509,0.8662,0.806,STRONG_UP,-40.89,-19.61,-6.28,-61.57,49.01,59.52,0.6231,LOW,SHIFT,3.6955,3.4984,4.4552,0,-16.149,WEAK,14.9876
285,3,IVN.TO,Ivanhoe Mines Class A,copper,producer,large,11.8,0.3904,0.9897,0.9968,0.6781,FLAT,-9.16,-11.81,-40.61,-45.14,51.6,64.29,0.723,LOW,PROGRESS,11.669,11.958,13.6337,0,-9.4778,WEAK,14.9663
289,-24,STK.AX,Strickland Metals,gold,explorer,mid,0.14,0.7049,0.8743,0.6396,0.6768,FLAT,-15.15,33.33,40.0,-42.86,35.97,81.49,0.5764,LOW,EARLY,0.1832,0.1988,0.1854,0,14.7135,WEAK,14.6644
293,4,BOE.AX,Boss Energy Ltd.,uranium,producer,mid,1.39,0.1653,0.975,0.7641,0.8837,FLAT,-20.34,-64.81,-75.0,-74.73,42.69,78.5,0.7752,LOW,EARLY,1.5443,1.5799,1.7169,0,-35.2452,WEAK,13.9839
295,0,AMM.V,Almaden Minerals,gold,explorer,small,0.26,0.7234,0.9055,1.3009,1.2296,FLAT,18.18,36.84,52.94,-41.38,32.0,94.38,1.5418,HIGH,-,0.247,0.2502,0.2432,1,12.4915,TREND_ONLY,13.4658
297,-1,CYL.AX,Catalyst Metals,gold,producer,mid,5.45,0.4739,0.9139,0.8409,0.7739,STRONG_UP,-23.35,-10.36,598.72,-47.72,48.62,76.45,0.9538,LOW,EARLY,6.026,6.4918,7.1522,0,-6.5898,WEAK,12.9985
298,15,EME.AX,Energy Metals,uranium,producer,small,0.089,0.5575,1.0038,0.9032,0.942,FLAT,0.0,18.67,-4.3,-39.13,20.55,31.1,4.1193,HIGH,-,0.0896,0.0904,0.0874,1,12.3344,TREND_ONLY,12.7304
309,-5,1211.HK,BYD CO LTD-H,lithium,producer,large,99.75,0.3246,0.9357,0.8465,0.8788,FLAT,-0.84,-21.82,36.03,-41.32,44.72,45.32,0.5433,LOW,EARLY,105.5675,102.738,104.1413,0,-21.5308,WEAK,11.3236
328,4,2362.HK,JInchuan Group Interntional,copper,explorer,large,0.64,0.4426,0.8916,0.9715,1.0356,STRONG_DOWN,0.0,0.0,-21.76,0.0,0.0,0.0,,LOW,EARLY,0.64,0.64,0.64,0,,WEAK,-0.9
