rank,delta_rank,ticker,name,sector,industry,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
889,124,PDD,PDD Holdings,Technology,EDP Services,large,86.61,0.6851,0.8716,0.8442,0.7528,STRONG_UP,-23.68,-11.51,-42.15,-37.3,50.4,39.48,5.2259,HIGH,EARLY,97.2985,99.1684,113.5424,0,-14.6988,WEAK,14.782
901,16,TSCO,Tractor Supply,Consumer Discretionary,Other Specialty Retail,large,30.67,0.4902,0.9559,0.8172,0.5489,STRONG_UP,-41.91,-36.69,-43.98,-52.01,47.2,39.05,2.0022,HIGH,EARLY,31.6835,38.908,50.4903,0,-44.353,WEAK,14.5845
926,161,BBY,Best Buy,Consumer Discretionary,Computer & Electronics Retail,large,64.54,0.7381,1.0454,1.0355,0.9548,STRONG_UP,-12.21,-4.67,-1.9,-32.01,47.2,34.45,1.5723,HIGH,SHIFT,59.14,61.4691,68.3109,0,-6.4011,WEAK,14.2748
956,186,SHAK,SHAKE SHACK INC CLASS A,Consumer Discretionary,,mid,64.38,0.3938,1.0019,0.6096,0.598,STRONG_UP,-25.66,-49.13,-32.85,-57.97,46.4,75.12,2.0189,HIGH,EARLY,74.2635,86.4502,91.3738,0,-30.3495,WEAK,13.8474
962,173,BSX,Boston Scientific,Health Care,Health Care Equipment,large,50.46,0.3738,0.8795,0.8187,0.6102,STRONG_UP,-48.53,-51.72,-32.87,-53.34,46.8,47.54,3.0762,HIGH,EARLY,55.489,60.9964,85.7619,0,-50.9125,WEAK,13.6561
964,132,REGN,Regeneron Pharmaceuticals,Health Care,Biotechnology,large,627.74,0.8257,0.9543,0.8147,0.7471,STRONG_UP,-17.34,6.65,-34.96,-22.51,48.4,34.23,2.4149,HIGH,EARLY,682.8241,723.6933,692.2168,0,9.3962,WEAK,13.6332
996,88,TDS,TELEPHONE AND DATA SYSTEMS INC,Communication,,mid,39.49,0.8808,0.9376,0.8425,0.8094,STRONG_UP,4.15,13.76,109.08,-18.27,52.4,29.77,1.7003,HIGH,EARLY,42.8645,43.6066,41.3853,0,24.2154,WEAK,13.0934
1037,30,NVR,"NVR, Inc.",Consumer Discretionary,Homebuilding,large,6098.0801,0.6745,1.0055,0.8977,0.7514,STRONG_UP,-16.05,-12.89,-17.1,-34.88,47.6,29.74,1.9051,HIGH,PROGRESS,5953.1885,6365.1822,7318.0201,0,-20.6246,WEAK,12.3767
1075,-112,TR,TOOTSIE ROLL INDUSTRIES INC,Consumer Staples,,mid,37.79,0.8559,0.9241,0.8329,0.8511,FLAT,3.33,10.54,38.61,-20.03,54.4,27.34,1.8176,HIGH,EARLY,40.979,41.9186,39.1727,0,20.9679,WEAK,11.8676
1107,0,BL,BLACKLINE INC,Information Technology,,mid,26.84,0.3775,0.8596,0.8035,0.7014,STRONG_UP,-52.28,-51.24,-44.91,-57.11,50.4,63.78,1.6278,HIGH,EARLY,29.535,32.4628,46.3625,0,-40.4941,WEAK,11.3665
1127,182,ECL,Ecolab,Materials,Specialty Chemicals,large,262.58,0.7818,1.0431,0.9328,0.7862,STRONG_UP,-1.78,0.97,17.05,-20.09,52.4,24.27,1.6463,HIGH,SHIFT,253.848,262.224,270.7873,0,2.0999,WEAK,10.9823
1140,0,RJF,Raymond James Financial,Financials,Investment Banking & Brokerage,large,145.4,0.7801,0.9444,0.8857,0.8372,STRONG_UP,-4.38,0.75,20.97,-19.64,56.0,25.59,1.6714,HIGH,EARLY,153.9065,150.1118,159.1968,0,1.6498,WEAK,10.7239
1214,20,SCHW,Charles Schwab Corporation,Financials,Investment Banking & Brokerage,large,85.61,0.7624,0.9384,0.897,0.807,STRONG_UP,-4.76,-1.54,24.19,-19.59,54.4,28.11,2.1018,HIGH,EARLY,90.2786,92.1725,94.6936,0,-2.9761,WEAK,9.6565
1297,71,CARG,CARGURUS INC CLASS A,Communication,,mid,28.9,0.7026,1.0119,0.7417,0.8537,FLAT,-17.87,-9.26,23.14,-30.92,50.4,41.6,2.2572,HIGH,EARLY,32.3407,34.1769,34.4574,0,-11.2215,WEAK,8.2485
1386,-21,ISRG,Intuitive Surgical,Health Care,Health Care Equipment,large,418.55,0.5867,0.9207,0.8506,0.7564,STRONG_UP,-26.37,-24.23,4.37,-29.4,47.2,32.02,1.5356,HIGH,EARLY,441.2615,456.1886,495.5495,0,-35.7199,WEAK,6.5902
1387,5,ROL,"Rollins, Inc.",Industrials,Environmental & Facilities Services,large,50.38,0.6961,0.9341,0.8601,0.7749,STRONG_UP,-15.66,-10.1,11.89,-22.71,50.8,22.31,2.3221,HIGH,EARLY,53.6093,53.9793,57.4322,0,-23.0047,WEAK,6.5457
1414,-134,ACGL,Arch Capital Group,Financials,Property & Casualty Insurance,large,91.4,0.7611,0.9322,0.893,0.8402,STRONG_UP,-0.59,-1.7,-6.0,-12.0,53.6,20.8,1.581,HIGH,EARLY,94.4505,95.3214,93.4623,0,-4.3789,WEAK,5.9988
1539,-36,PLMR,PALOMAR HOLDINGS INC,Financials,,mid,109.45,0.5217,0.9335,0.8165,0.8228,FLAT,-11.32,-32.63,34.84,-38.43,51.2,32.52,1.5678,HIGH,EARLY,113.6975,120.2586,122.2668,0,-51.366,WEAK,1.801
